timestamp;container;status;restart_count;health
2026-09-07T17:52:14+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T17:52:14+00:00;tb-postgres-1;running;0;none
2026-09-07T17:52:14+00:00;tb-kafka-1;running;0;none
2026-09-07T17:52:26+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T17:52:26+00:00;tb-postgres-1;running;0;none
2026-09-07T17:52:26+00:00;tb-kafka-1;running;0;none
2026-09-07T17:52:39+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T17:52:39+00:00;tb-postgres-1;running;0;none
2026-09-07T17:52:39+00:00;tb-kafka-1;running;0;none
2026-09-07T17:52:51+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T17:52:51+00:00;tb-postgres-1;running;0;none
2026-09-07T17:52:51+00:00;tb-kafka-1;running;0;none
2026-09-07T17:53:03+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T17:53:03+00:00;tb-postgres-1;running;0;none
2026-09-07T17:53:03+00:00;tb-kafka-1;running;0;none
2026-09-07T17:53:15+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T17:53:15+00:00;tb-postgres-1;running;0;none
2026-09-07T17:53:15+00:00;tb-kafka-1;running;0;none
2026-09-07T17:53:27+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T17:53:27+00:00;tb-postgres-1;running;0;none
2026-09-07T17:53:27+00:00;tb-kafka-1;running;0;none
2026-09-07T17:53:39+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T17:53:39+00:00;tb-postgres-1;running;0;none
2026-09-07T17:53:39+00:00;tb-kafka-1;running;0;none
2026-09-07T17:53:51+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T17:53:51+00:00;tb-postgres-1;running;0;none
2026-09-07T17:53:51+00:00;tb-kafka-1;running;0;none
2026-09-07T17:54:03+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T17:54:03+00:00;tb-postgres-1;running;0;none
2026-09-07T17:54:03+00:00;tb-kafka-1;running;0;none
2026-09-07T17:54:16+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T17:54:16+00:00;tb-postgres-1;running;0;none
2026-09-07T17:54:16+00:00;tb-kafka-1;running;0;none
2026-09-07T17:54:28+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T17:54:28+00:00;tb-postgres-1;running;0;none
2026-09-07T17:54:28+00:00;tb-kafka-1;running;0;none
2026-09-07T17:54:40+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T17:54:40+00:00;tb-postgres-1;running;0;none
2026-09-07T17:54:40+00:00;tb-kafka-1;running;0;none
2026-09-07T17:54:52+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T17:54:52+00:00;tb-postgres-1;running;0;none
2026-09-07T17:54:52+00:00;tb-kafka-1;running;0;none
2026-09-07T17:55:04+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T17:55:04+00:00;tb-postgres-1;running;0;none
2026-09-07T17:55:04+00:00;tb-kafka-1;running;0;none
2026-09-07T17:55:16+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T17:55:16+00:00;tb-postgres-1;running;0;none
2026-09-07T17:55:16+00:00;tb-kafka-1;running;0;none
2026-09-07T17:55:28+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T17:55:28+00:00;tb-postgres-1;running;0;none
2026-09-07T17:55:28+00:00;tb-kafka-1;running;0;none
2026-09-07T17:55:41+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T17:55:41+00:00;tb-postgres-1;running;0;none
2026-09-07T17:55:41+00:00;tb-kafka-1;running;0;none
2026-09-07T17:55:53+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T17:55:53+00:00;tb-postgres-1;running;0;none
2026-09-07T17:55:53+00:00;tb-kafka-1;running;0;none
2026-09-07T17:56:05+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T17:56:05+00:00;tb-postgres-1;running;0;none
2026-09-07T17:56:05+00:00;tb-kafka-1;running;0;none
2026-09-07T17:56:17+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T17:56:17+00:00;tb-postgres-1;running;0;none
2026-09-07T17:56:17+00:00;tb-kafka-1;running;0;none
2026-09-07T17:56:29+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T17:56:29+00:00;tb-postgres-1;running;0;none
2026-09-07T17:56:29+00:00;tb-kafka-1;running;0;none
2026-09-07T17:56:41+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T17:56:41+00:00;tb-postgres-1;running;0;none
2026-09-07T17:56:41+00:00;tb-kafka-1;running;0;none
2026-09-07T17:56:53+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T17:56:53+00:00;tb-postgres-1;running;0;none
2026-09-07T17:56:53+00:00;tb-kafka-1;running;0;none
2026-09-07T17:57:06+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T17:57:06+00:00;tb-postgres-1;running;0;none
2026-09-07T17:57:06+00:00;tb-kafka-1;running;0;none
2026-09-07T17:57:18+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T17:57:18+00:00;tb-postgres-1;running;0;none
2026-09-07T17:57:18+00:00;tb-kafka-1;running;0;none
2026-09-07T17:57:30+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T17:57:30+00:00;tb-postgres-1;running;0;none
2026-09-07T17:57:30+00:00;tb-kafka-1;running;0;none
2026-09-07T17:57:42+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T17:57:42+00:00;tb-postgres-1;running;0;none
2026-09-07T17:57:42+00:00;tb-kafka-1;running;0;none
2026-09-07T17:57:54+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T17:57:54+00:00;tb-postgres-1;running;0;none
2026-09-07T17:57:54+00:00;tb-kafka-1;running;0;none
2026-09-07T17:58:06+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T17:58:06+00:00;tb-postgres-1;running;0;none
2026-09-07T17:58:06+00:00;tb-kafka-1;running;0;none
2026-09-07T17:58:18+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T17:58:18+00:00;tb-postgres-1;running;0;none
2026-09-07T17:58:18+00:00;tb-kafka-1;running;0;none
2026-09-07T17:58:31+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T17:58:31+00:00;tb-postgres-1;running;0;none
2026-09-07T17:58:31+00:00;tb-kafka-1;running;0;none
2026-09-07T17:58:43+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T17:58:43+00:00;tb-postgres-1;running;0;none
2026-09-07T17:58:43+00:00;tb-kafka-1;running;0;none
