timestamp;container;cpu;mem_usage;mem_percent;net_io;block_io
2026-09-07T13:13:54+00:00;tb-postgres-1;2.28%;4.232GiB / 15.57GiB;27.19%;19.7GB / 7.62GB;1.57TB / 3.88TB
2026-09-07T13:13:54+00:00;tb-kafka-1;10.04%;1.533GiB / 15.57GiB;9.85%;15.5GB / 12.3GB;662MB / 10.9GB
2026-09-07T13:14:06+00:00;tb-thingsboard-ce-1;17.85%;1.966GiB / 15.57GiB;12.63%;21.3GB / 35.5GB;222MB / 66.6MB
2026-09-07T13:14:06+00:00;tb-postgres-1;1.47%;4.232GiB / 15.57GiB;27.19%;19.7GB / 7.62GB;1.57TB / 3.88TB
2026-09-07T13:14:06+00:00;tb-kafka-1;6.85%;1.533GiB / 15.57GiB;9.85%;15.5GB / 12.3GB;662MB / 10.9GB
2026-09-07T13:14:18+00:00;tb-thingsboard-ce-1;17.08%;1.966GiB / 15.57GiB;12.63%;21.3GB / 35.5GB;222MB / 66.6MB
2026-09-07T13:14:18+00:00;tb-postgres-1;80.03%;4.232GiB / 15.57GiB;27.19%;19.7GB / 7.62GB;1.57TB / 3.88TB
2026-09-07T13:14:18+00:00;tb-kafka-1;11.36%;1.533GiB / 15.57GiB;9.85%;15.5GB / 12.3GB;662MB / 10.9GB
2026-09-07T13:14:30+00:00;tb-thingsboard-ce-1;14.10%;1.966GiB / 15.57GiB;12.63%;21.3GB / 35.5GB;222MB / 66.6MB
2026-09-07T13:14:30+00:00;tb-postgres-1;4.55%;4.234GiB / 15.57GiB;27.20%;19.7GB / 7.62GB;1.57TB / 3.88TB
2026-09-07T13:14:30+00:00;tb-kafka-1;5.33%;1.533GiB / 15.57GiB;9.85%;15.5GB / 12.3GB;662MB / 10.9GB
2026-09-07T13:14:42+00:00;tb-thingsboard-ce-1;13.82%;1.966GiB / 15.57GiB;12.63%;21.3GB / 35.5GB;222MB / 66.6MB
2026-09-07T13:14:42+00:00;tb-postgres-1;1.95%;4.234GiB / 15.57GiB;27.20%;19.7GB / 7.62GB;1.57TB / 3.88TB
2026-09-07T13:14:42+00:00;tb-kafka-1;6.16%;1.533GiB / 15.57GiB;9.85%;15.5GB / 12.3GB;662MB / 10.9GB
2026-09-07T13:14:54+00:00;tb-thingsboard-ce-1;14.23%;1.966GiB / 15.57GiB;12.63%;21.3GB / 35.5GB;222MB / 66.6MB
2026-09-07T13:14:54+00:00;tb-postgres-1;0.69%;4.234GiB / 15.57GiB;27.20%;19.7GB / 7.62GB;1.57TB / 3.88TB
2026-09-07T13:14:54+00:00;tb-kafka-1;8.50%;1.533GiB / 15.57GiB;9.85%;15.5GB / 12.3GB;662MB / 10.9GB
2026-09-07T13:15:06+00:00;tb-thingsboard-ce-1;14.61%;1.967GiB / 15.57GiB;12.63%;21.3GB / 35.5GB;222MB / 66.6MB
2026-09-07T13:15:06+00:00;tb-postgres-1;0.90%;4.236GiB / 15.57GiB;27.21%;19.7GB / 7.62GB;1.57TB / 3.88TB
2026-09-07T13:15:06+00:00;tb-kafka-1;6.07%;1.533GiB / 15.57GiB;9.85%;15.5GB / 12.3GB;662MB / 10.9GB
2026-09-07T13:15:18+00:00;tb-thingsboard-ce-1;27.59%;1.967GiB / 15.57GiB;12.63%;21.3GB / 35.5GB;222MB / 66.6MB
2026-09-07T13:15:18+00:00;tb-postgres-1;41.09%;4.237GiB / 15.57GiB;27.22%;19.7GB / 7.62GB;1.57TB / 3.88TB
2026-09-07T13:15:18+00:00;tb-kafka-1;10.47%;1.541GiB / 15.57GiB;9.90%;15.5GB / 12.3GB;662MB / 10.9GB
2026-09-07T13:15:31+00:00;tb-thingsboard-ce-1;18.66%;1.967GiB / 15.57GiB;12.63%;21.3GB / 35.5GB;222MB / 66.6MB
2026-09-07T13:15:31+00:00;tb-postgres-1;0.58%;4.238GiB / 15.57GiB;27.23%;19.7GB / 7.62GB;1.57TB / 3.88TB
2026-09-07T13:15:31+00:00;tb-kafka-1;5.78%;1.541GiB / 15.57GiB;9.90%;15.5GB / 12.3GB;662MB / 10.9GB
2026-09-07T13:15:43+00:00;tb-thingsboard-ce-1;26.12%;1.967GiB / 15.57GiB;12.63%;21.3GB / 35.5GB;222MB / 66.6MB
2026-09-07T13:15:43+00:00;tb-postgres-1;68.85%;4.238GiB / 15.57GiB;27.23%;19.7GB / 7.62GB;1.57TB / 3.88TB
2026-09-07T13:15:43+00:00;tb-kafka-1;5.20%;1.541GiB / 15.57GiB;9.90%;15.5GB / 12.3GB;662MB / 10.9GB
2026-09-07T13:15:55+00:00;tb-thingsboard-ce-1;14.47%;1.967GiB / 15.57GiB;12.63%;21.3GB / 35.5GB;222MB / 66.6MB
2026-09-07T13:15:55+00:00;tb-postgres-1;0.08%;4.238GiB / 15.57GiB;27.23%;19.7GB / 7.63GB;1.57TB / 3.88TB
2026-09-07T13:15:55+00:00;tb-kafka-1;5.23%;1.541GiB / 15.57GiB;9.90%;15.5GB / 12.3GB;662MB / 10.9GB
2026-09-07T13:16:07+00:00;tb-thingsboard-ce-1;15.81%;1.967GiB / 15.57GiB;12.63%;21.3GB / 35.5GB;222MB / 66.6MB
2026-09-07T13:16:07+00:00;tb-postgres-1;1.04%;4.238GiB / 15.57GiB;27.23%;19.7GB / 7.63GB;1.57TB / 3.88TB
2026-09-07T13:16:07+00:00;tb-kafka-1;6.20%;1.541GiB / 15.57GiB;9.90%;15.5GB / 12.3GB;662MB / 10.9GB
2026-09-07T13:16:19+00:00;tb-thingsboard-ce-1;16.25%;1.966GiB / 15.57GiB;12.63%;21.3GB / 35.5GB;222MB / 66.6MB
2026-09-07T13:16:19+00:00;tb-postgres-1;76.63%;4.239GiB / 15.57GiB;27.23%;19.7GB / 7.63GB;1.57TB / 3.88TB
2026-09-07T13:16:19+00:00;tb-kafka-1;6.09%;1.541GiB / 15.57GiB;9.90%;15.5GB / 12.3GB;662MB / 10.9GB
2026-09-07T13:16:31+00:00;tb-thingsboard-ce-1;16.83%;1.967GiB / 15.57GiB;12.63%;21.3GB / 35.5GB;222MB / 66.6MB
2026-09-07T13:16:31+00:00;tb-postgres-1;3.52%;4.238GiB / 15.57GiB;27.22%;19.7GB / 7.63GB;1.57TB / 3.88TB
2026-09-07T13:16:31+00:00;tb-kafka-1;8.30%;1.541GiB / 15.57GiB;9.90%;15.5GB / 12.3GB;662MB / 10.9GB
2026-09-07T13:16:43+00:00;tb-thingsboard-ce-1;20.08%;1.966GiB / 15.57GiB;12.63%;21.3GB / 35.5GB;222MB / 66.6MB
2026-09-07T13:16:43+00:00;tb-postgres-1;56.60%;4.238GiB / 15.57GiB;27.22%;19.7GB / 7.63GB;1.57TB / 3.88TB
2026-09-07T13:16:43+00:00;tb-kafka-1;7.43%;1.541GiB / 15.57GiB;9.90%;15.5GB / 12.3GB;662MB / 10.9GB
2026-09-07T13:16:55+00:00;tb-thingsboard-ce-1;16.46%;1.966GiB / 15.57GiB;12.63%;21.3GB / 35.5GB;222MB / 66.6MB
2026-09-07T13:16:55+00:00;tb-postgres-1;0.10%;4.238GiB / 15.57GiB;27.23%;19.7GB / 7.63GB;1.57TB / 3.88TB
2026-09-07T13:16:55+00:00;tb-kafka-1;5.69%;1.541GiB / 15.57GiB;9.90%;15.5GB / 12.3GB;662MB / 10.9GB
2026-09-07T13:17:08+00:00;tb-thingsboard-ce-1;15.03%;1.966GiB / 15.57GiB;12.63%;21.3GB / 35.5GB;222MB / 66.6MB
2026-09-07T13:17:08+00:00;tb-postgres-1;52.69%;4.239GiB / 15.57GiB;27.23%;19.7GB / 7.63GB;1.57TB / 3.88TB
2026-09-07T13:17:08+00:00;tb-kafka-1;10.27%;1.541GiB / 15.57GiB;9.90%;15.5GB / 12.3GB;662MB / 10.9GB
2026-09-07T13:17:20+00:00;tb-thingsboard-ce-1;15.89%;1.967GiB / 15.57GiB;12.63%;21.3GB / 35.5GB;222MB / 66.6MB
2026-09-07T13:17:20+00:00;tb-postgres-1;0.77%;4.301GiB / 15.57GiB;27.63%;19.7GB / 7.63GB;1.57TB / 3.88TB
2026-09-07T13:17:20+00:00;tb-kafka-1;6.32%;1.541GiB / 15.57GiB;9.90%;15.5GB / 12.3GB;662MB / 10.9GB
2026-09-07T13:17:32+00:00;tb-thingsboard-ce-1;15.26%;1.967GiB / 15.57GiB;12.63%;21.3GB / 35.5GB;222MB / 66.6MB
2026-09-07T13:17:32+00:00;tb-postgres-1;3.67%;4.3GiB / 15.57GiB;27.62%;19.7GB / 7.63GB;1.57TB / 3.88TB
2026-09-07T13:17:32+00:00;tb-kafka-1;8.00%;1.541GiB / 15.57GiB;9.90%;15.5GB / 12.3GB;662MB / 10.9GB
2026-09-07T13:17:44+00:00;tb-thingsboard-ce-1;15.68%;1.966GiB / 15.57GiB;12.63%;21.3GB / 35.5GB;222MB / 66.6MB
2026-09-07T13:17:44+00:00;tb-postgres-1;1.62%;4.3GiB / 15.57GiB;27.62%;19.7GB / 7.63GB;1.57TB / 3.88TB
2026-09-07T13:17:44+00:00;tb-kafka-1;8.20%;1.541GiB / 15.57GiB;9.90%;15.5GB / 12.3GB;662MB / 10.9GB
2026-09-07T13:17:56+00:00;tb-thingsboard-ce-1;18.49%;1.967GiB / 15.57GiB;12.63%;21.3GB / 35.5GB;222MB / 66.6MB
2026-09-07T13:17:56+00:00;tb-postgres-1;0.67%;4.3GiB / 15.57GiB;27.62%;19.7GB / 7.63GB;1.57TB / 3.88TB
2026-09-07T13:17:56+00:00;tb-kafka-1;7.51%;1.541GiB / 15.57GiB;9.90%;15.5GB / 12.3GB;662MB / 11GB
2026-09-07T13:18:08+00:00;tb-thingsboard-ce-1;32.92%;1.966GiB / 15.57GiB;12.63%;21.3GB / 35.5GB;222MB / 66.6MB
2026-09-07T13:18:08+00:00;tb-postgres-1;71.54%;4.3GiB / 15.57GiB;27.63%;19.7GB / 7.63GB;1.57TB / 3.88TB
2026-09-07T13:18:08+00:00;tb-kafka-1;6.41%;1.541GiB / 15.57GiB;9.90%;15.5GB / 12.3GB;662MB / 11GB
2026-09-07T13:18:20+00:00;tb-thingsboard-ce-1;17.45%;1.966GiB / 15.57GiB;12.63%;21.3GB / 35.5GB;222MB / 66.6MB
2026-09-07T13:18:20+00:00;tb-postgres-1;1.04%;4.301GiB / 15.57GiB;27.63%;19.7GB / 7.63GB;1.57TB / 3.88TB
2026-09-07T13:18:20+00:00;tb-kafka-1;5.79%;1.541GiB / 15.57GiB;9.90%;15.5GB / 12.3GB;662MB / 11GB
2026-09-07T13:18:32+00:00;tb-thingsboard-ce-1;16.57%;1.966GiB / 15.57GiB;12.63%;21.3GB / 35.5GB;222MB / 66.6MB
2026-09-07T13:18:32+00:00;tb-postgres-1;25.52%;4.3GiB / 15.57GiB;27.63%;19.7GB / 7.63GB;1.57TB / 3.88TB
2026-09-07T13:18:32+00:00;tb-kafka-1;8.84%;1.541GiB / 15.57GiB;9.90%;15.5GB / 12.3GB;662MB / 11GB
2026-09-07T13:18:45+00:00;tb-thingsboard-ce-1;13.43%;1.966GiB / 15.57GiB;12.63%;21.3GB / 35.5GB;222MB / 66.6MB
2026-09-07T13:18:45+00:00;tb-postgres-1;3.12%;4.3GiB / 15.57GiB;27.63%;19.7GB / 7.63GB;1.57TB / 3.88TB
2026-09-07T13:18:45+00:00;tb-kafka-1;5.69%;1.541GiB / 15.57GiB;9.90%;15.5GB / 12.3GB;662MB / 11GB
2026-09-07T13:18:57+00:00;tb-thingsboard-ce-1;16.56%;1.966GiB / 15.57GiB;12.63%;21.3GB / 35.5GB;222MB / 66.6MB
2026-09-07T13:18:57+00:00;tb-postgres-1;0.75%;4.3GiB / 15.57GiB;27.63%;19.7GB / 7.63GB;1.57TB / 3.88TB
2026-09-07T13:18:57+00:00;tb-kafka-1;5.83%;1.541GiB / 15.57GiB;9.90%;15.5GB / 12.3GB;662MB / 11GB
2026-09-07T13:19:09+00:00;tb-thingsboard-ce-1;33.45%;1.966GiB / 15.57GiB;12.63%;21.3GB / 35.5GB;222MB / 66.6MB
2026-09-07T13:19:09+00:00;tb-postgres-1;0.74%;4.301GiB / 15.57GiB;27.63%;19.7GB / 7.63GB;1.57TB / 3.88TB
2026-09-07T13:19:09+00:00;tb-kafka-1;6.40%;1.541GiB / 15.57GiB;9.90%;15.5GB / 12.3GB;662MB / 11GB
2026-09-07T13:19:21+00:00;tb-thingsboard-ce-1;15.40%;1.967GiB / 15.57GiB;12.63%;21.3GB / 35.5GB;222MB / 66.6MB
2026-09-07T13:19:21+00:00;tb-postgres-1;0.09%;4.302GiB / 15.57GiB;27.64%;19.7GB / 7.63GB;1.57TB / 3.88TB
2026-09-07T13:19:21+00:00;tb-kafka-1;6.87%;1.541GiB / 15.57GiB;9.90%;15.5GB / 12.3GB;662MB / 11GB
2026-09-07T13:19:33+00:00;tb-thingsboard-ce-1;15.07%;1.967GiB / 15.57GiB;12.63%;21.3GB / 35.5GB;222MB / 66.6MB
2026-09-07T13:19:33+00:00;tb-postgres-1;71.68%;4.302GiB / 15.57GiB;27.63%;19.7GB / 7.63GB;1.57TB / 3.88TB
2026-09-07T13:19:33+00:00;tb-kafka-1;10.23%;1.541GiB / 15.57GiB;9.90%;15.5GB / 12.3GB;662MB / 11GB
2026-09-07T13:19:45+00:00;tb-thingsboard-ce-1;15.17%;1.967GiB / 15.57GiB;12.64%;21.4GB / 35.5GB;222MB / 66.6MB
2026-09-07T13:19:45+00:00;tb-postgres-1;0.09%;4.302GiB / 15.57GiB;27.64%;19.7GB / 7.64GB;1.57TB / 3.88TB
2026-09-07T13:19:45+00:00;tb-kafka-1;5.71%;1.541GiB / 15.57GiB;9.90%;15.5GB / 12.3GB;662MB / 11GB
2026-09-07T13:19:57+00:00;tb-thingsboard-ce-1;21.10%;1.967GiB / 15.57GiB;12.64%;21.4GB / 35.5GB;222MB / 66.6MB
2026-09-07T13:19:57+00:00;tb-postgres-1;24.11%;4.302GiB / 15.57GiB;27.64%;19.7GB / 7.64GB;1.57TB / 3.88TB
2026-09-07T13:19:57+00:00;tb-kafka-1;5.65%;1.541GiB / 15.57GiB;9.90%;15.5GB / 12.3GB;662MB / 11GB
2026-09-07T13:20:10+00:00;tb-thingsboard-ce-1;19.12%;1.966GiB / 15.57GiB;12.63%;21.4GB / 35.5GB;222MB / 66.6MB
2026-09-07T13:20:10+00:00;tb-postgres-1;0.01%;4.302GiB / 15.57GiB;27.64%;19.7GB / 7.64GB;1.57TB / 3.88TB
2026-09-07T13:20:10+00:00;tb-kafka-1;6.94%;1.541GiB / 15.57GiB;9.90%;15.5GB / 12.3GB;662MB / 11GB
2026-09-07T13:20:22+00:00;tb-thingsboard-ce-1;14.33%;1.966GiB / 15.57GiB;12.63%;21.4GB / 35.5GB;222MB / 66.6MB
2026-09-07T13:20:22+00:00;tb-postgres-1;3.72%;4.302GiB / 15.57GiB;27.64%;19.7GB / 7.64GB;1.57TB / 3.88TB
2026-09-07T13:20:22+00:00;tb-kafka-1;7.02%;1.541GiB / 15.57GiB;9.90%;15.5GB / 12.3GB;662MB / 11GB
2026-09-07T13:20:34+00:00;tb-thingsboard-ce-1;20.58%;1.967GiB / 15.57GiB;12.63%;21.4GB / 35.5GB;222MB / 66.6MB
2026-09-07T13:20:34+00:00;tb-postgres-1;0.68%;4.302GiB / 15.57GiB;27.64%;19.7GB / 7.64GB;1.57TB / 3.88TB
2026-09-07T13:20:34+00:00;tb-kafka-1;13.25%;1.541GiB / 15.57GiB;9.90%;15.5GB / 12.3GB;662MB / 11GB
2026-09-07T13:20:46+00:00;tb-thingsboard-ce-1;17.58%;1.966GiB / 15.57GiB;12.63%;21.4GB / 35.5GB;222MB / 66.6MB
2026-09-07T13:20:46+00:00;tb-postgres-1;0.07%;4.302GiB / 15.57GiB;27.64%;19.7GB / 7.64GB;1.57TB / 3.88TB
2026-09-07T13:20:46+00:00;tb-kafka-1;6.29%;1.541GiB / 15.57GiB;9.90%;15.5GB / 12.3GB;662MB / 11GB
