timestamp;container;cpu;mem_usage;mem_percent;net_io;block_io
2026-09-07T16:39:09+00:00;tb-postgres-1;94.26%;4.259GiB / 15.57GiB;27.36%;21.2GB / 8.2GB;1.57TB / 3.89TB
2026-09-07T16:39:09+00:00;tb-kafka-1;7.18%;1.389GiB / 15.57GiB;8.93%;16.2GB / 12.9GB;843MB / 11.6GB
2026-09-07T16:39:21+00:00;tb-thingsboard-ce-1;14.57%;1.984GiB / 15.57GiB;12.74%;22.7GB / 37.8GB;241MB / 71.2MB
2026-09-07T16:39:21+00:00;tb-postgres-1;0.21%;4.259GiB / 15.57GiB;27.36%;21.2GB / 8.2GB;1.57TB / 3.89TB
2026-09-07T16:39:21+00:00;tb-kafka-1;7.34%;1.389GiB / 15.57GiB;8.93%;16.2GB / 12.9GB;843MB / 11.6GB
2026-09-07T16:39:33+00:00;tb-thingsboard-ce-1;16.71%;1.984GiB / 15.57GiB;12.74%;22.7GB / 37.8GB;241MB / 71.2MB
2026-09-07T16:39:33+00:00;tb-postgres-1;0.13%;4.263GiB / 15.57GiB;27.39%;21.2GB / 8.2GB;1.57TB / 3.89TB
2026-09-07T16:39:33+00:00;tb-kafka-1;6.72%;1.389GiB / 15.57GiB;8.93%;16.2GB / 12.9GB;843MB / 11.6GB
2026-09-07T16:39:45+00:00;tb-thingsboard-ce-1;14.06%;1.984GiB / 15.57GiB;12.74%;22.7GB / 37.8GB;241MB / 71.2MB
2026-09-07T16:39:45+00:00;tb-postgres-1;0.18%;4.263GiB / 15.57GiB;27.39%;21.2GB / 8.2GB;1.57TB / 3.89TB
2026-09-07T16:39:45+00:00;tb-kafka-1;13.60%;1.389GiB / 15.57GiB;8.92%;16.2GB / 12.9GB;843MB / 11.6GB
2026-09-07T16:39:57+00:00;tb-thingsboard-ce-1;14.38%;1.984GiB / 15.57GiB;12.75%;22.7GB / 37.8GB;241MB / 71.2MB
2026-09-07T16:39:57+00:00;tb-postgres-1;0.10%;4.263GiB / 15.57GiB;27.39%;21.2GB / 8.2GB;1.57TB / 3.89TB
2026-09-07T16:39:57+00:00;tb-kafka-1;6.24%;1.389GiB / 15.57GiB;8.92%;16.2GB / 12.9GB;843MB / 11.6GB
2026-09-07T16:40:10+00:00;tb-thingsboard-ce-1;22.78%;1.984GiB / 15.57GiB;12.75%;22.7GB / 37.8GB;241MB / 71.2MB
2026-09-07T16:40:10+00:00;tb-postgres-1;100.66%;4.263GiB / 15.57GiB;27.39%;21.2GB / 8.2GB;1.57TB / 3.89TB
2026-09-07T16:40:10+00:00;tb-kafka-1;8.73%;1.389GiB / 15.57GiB;8.92%;16.2GB / 12.9GB;843MB / 11.6GB
2026-09-07T16:40:22+00:00;tb-thingsboard-ce-1;15.25%;1.983GiB / 15.57GiB;12.74%;22.7GB / 37.8GB;241MB / 71.2MB
2026-09-07T16:40:22+00:00;tb-postgres-1;0.61%;4.264GiB / 15.57GiB;27.39%;21.2GB / 8.21GB;1.57TB / 3.89TB
2026-09-07T16:40:22+00:00;tb-kafka-1;6.23%;1.389GiB / 15.57GiB;8.93%;16.2GB / 12.9GB;843MB / 11.6GB
2026-09-07T16:40:34+00:00;tb-thingsboard-ce-1;34.39%;1.983GiB / 15.57GiB;12.74%;22.7GB / 37.8GB;241MB / 71.2MB
2026-09-07T16:40:34+00:00;tb-postgres-1;99.65%;4.264GiB / 15.57GiB;27.40%;21.2GB / 8.21GB;1.57TB / 3.89TB
2026-09-07T16:40:34+00:00;tb-kafka-1;5.18%;1.389GiB / 15.57GiB;8.92%;16.2GB / 12.9GB;843MB / 11.6GB
2026-09-07T16:40:46+00:00;tb-thingsboard-ce-1;16.14%;1.983GiB / 15.57GiB;12.74%;22.7GB / 37.8GB;241MB / 71.2MB
2026-09-07T16:40:46+00:00;tb-postgres-1;0.15%;4.265GiB / 15.57GiB;27.40%;21.3GB / 8.21GB;1.57TB / 3.89TB
2026-09-07T16:40:46+00:00;tb-kafka-1;5.99%;1.389GiB / 15.57GiB;8.93%;16.2GB / 12.9GB;843MB / 11.6GB
2026-09-07T16:40:58+00:00;tb-thingsboard-ce-1;15.09%;1.983GiB / 15.57GiB;12.74%;22.7GB / 37.9GB;241MB / 71.2MB
2026-09-07T16:40:58+00:00;tb-postgres-1;0.14%;4.264GiB / 15.57GiB;27.39%;21.3GB / 8.21GB;1.57TB / 3.89TB
2026-09-07T16:40:58+00:00;tb-kafka-1;5.10%;1.389GiB / 15.57GiB;8.93%;16.2GB / 12.9GB;843MB / 11.6GB
2026-09-07T16:41:10+00:00;tb-thingsboard-ce-1;15.46%;1.983GiB / 15.57GiB;12.74%;22.7GB / 37.9GB;241MB / 71.2MB
2026-09-07T16:41:10+00:00;tb-postgres-1;0.73%;4.265GiB / 15.57GiB;27.40%;21.3GB / 8.21GB;1.57TB / 3.89TB
2026-09-07T16:41:10+00:00;tb-kafka-1;10.06%;1.389GiB / 15.57GiB;8.92%;16.2GB / 12.9GB;843MB / 11.6GB
2026-09-07T16:41:22+00:00;tb-thingsboard-ce-1;15.35%;1.983GiB / 15.57GiB;12.74%;22.7GB / 37.9GB;241MB / 71.2MB
2026-09-07T16:41:22+00:00;tb-postgres-1;0.74%;4.264GiB / 15.57GiB;27.39%;21.3GB / 8.21GB;1.57TB / 3.89TB
2026-09-07T16:41:22+00:00;tb-kafka-1;5.71%;1.389GiB / 15.57GiB;8.92%;16.2GB / 12.9GB;843MB / 11.6GB
2026-09-07T16:41:35+00:00;tb-thingsboard-ce-1;35.62%;1.983GiB / 15.57GiB;12.74%;22.7GB / 37.9GB;241MB / 71.2MB
2026-09-07T16:41:35+00:00;tb-postgres-1;108.76%;4.265GiB / 15.57GiB;27.40%;21.3GB / 8.21GB;1.57TB / 3.89TB
2026-09-07T16:41:35+00:00;tb-kafka-1;6.96%;1.389GiB / 15.57GiB;8.93%;16.2GB / 12.9GB;843MB / 11.6GB
2026-09-07T16:41:47+00:00;tb-thingsboard-ce-1;15.59%;1.983GiB / 15.57GiB;12.74%;22.7GB / 37.9GB;241MB / 71.2MB
2026-09-07T16:41:47+00:00;tb-postgres-1;1.20%;4.265GiB / 15.57GiB;27.40%;21.3GB / 8.21GB;1.57TB / 3.89TB
2026-09-07T16:41:47+00:00;tb-kafka-1;6.27%;1.389GiB / 15.57GiB;8.93%;16.2GB / 12.9GB;843MB / 11.6GB
2026-09-07T16:41:59+00:00;tb-thingsboard-ce-1;14.41%;1.983GiB / 15.57GiB;12.74%;22.7GB / 37.9GB;241MB / 71.2MB
2026-09-07T16:41:59+00:00;tb-postgres-1;48.73%;4.266GiB / 15.57GiB;27.40%;21.3GB / 8.21GB;1.57TB / 3.89TB
2026-09-07T16:41:59+00:00;tb-kafka-1;12.94%;1.389GiB / 15.57GiB;8.93%;16.2GB / 12.9GB;843MB / 11.6GB
2026-09-07T16:42:11+00:00;tb-thingsboard-ce-1;20.14%;1.983GiB / 15.57GiB;12.74%;22.7GB / 37.9GB;241MB / 71.2MB
2026-09-07T16:42:11+00:00;tb-postgres-1;5.86%;4.265GiB / 15.57GiB;27.40%;21.3GB / 8.21GB;1.57TB / 3.89TB
2026-09-07T16:42:11+00:00;tb-kafka-1;7.76%;1.39GiB / 15.57GiB;8.93%;16.2GB / 12.9GB;843MB / 11.6GB
2026-09-07T16:42:23+00:00;tb-thingsboard-ce-1;15.52%;1.983GiB / 15.57GiB;12.74%;22.7GB / 37.9GB;241MB / 71.2MB
2026-09-07T16:42:23+00:00;tb-postgres-1;0.09%;4.269GiB / 15.57GiB;27.42%;21.3GB / 8.21GB;1.57TB / 3.89TB
2026-09-07T16:42:23+00:00;tb-kafka-1;5.47%;1.39GiB / 15.57GiB;8.93%;16.2GB / 12.9GB;843MB / 11.6GB
2026-09-07T16:42:35+00:00;tb-thingsboard-ce-1;16.77%;1.983GiB / 15.57GiB;12.74%;22.7GB / 37.9GB;241MB / 71.2MB
2026-09-07T16:42:35+00:00;tb-postgres-1;1.25%;4.269GiB / 15.57GiB;27.42%;21.3GB / 8.21GB;1.57TB / 3.89TB
2026-09-07T16:42:35+00:00;tb-kafka-1;9.20%;1.389GiB / 15.57GiB;8.93%;16.2GB / 12.9GB;843MB / 11.6GB
2026-09-07T16:42:47+00:00;tb-thingsboard-ce-1;17.57%;1.983GiB / 15.57GiB;12.74%;22.7GB / 37.9GB;241MB / 71.2MB
2026-09-07T16:42:47+00:00;tb-postgres-1;0.97%;4.269GiB / 15.57GiB;27.42%;21.3GB / 8.22GB;1.57TB / 3.89TB
2026-09-07T16:42:47+00:00;tb-kafka-1;5.56%;1.389GiB / 15.57GiB;8.93%;16.2GB / 12.9GB;843MB / 11.6GB
2026-09-07T16:42:59+00:00;tb-thingsboard-ce-1;41.11%;1.983GiB / 15.57GiB;12.74%;22.7GB / 37.9GB;241MB / 71.2MB
2026-09-07T16:42:59+00:00;tb-postgres-1;127.98%;4.269GiB / 15.57GiB;27.43%;21.3GB / 8.22GB;1.57TB / 3.89TB
2026-09-07T16:42:59+00:00;tb-kafka-1;6.87%;1.389GiB / 15.57GiB;8.93%;16.2GB / 12.9GB;843MB / 11.6GB
2026-09-07T16:43:12+00:00;tb-thingsboard-ce-1;18.71%;1.983GiB / 15.57GiB;12.74%;22.7GB / 37.9GB;241MB / 71.2MB
2026-09-07T16:43:12+00:00;tb-postgres-1;1.79%;4.269GiB / 15.57GiB;27.43%;21.3GB / 8.22GB;1.57TB / 3.89TB
2026-09-07T16:43:12+00:00;tb-kafka-1;6.75%;1.389GiB / 15.57GiB;8.93%;16.2GB / 12.9GB;843MB / 11.6GB
2026-09-07T16:43:24+00:00;tb-thingsboard-ce-1;29.84%;1.982GiB / 15.57GiB;12.74%;22.7GB / 37.9GB;241MB / 71.2MB
2026-09-07T16:43:24+00:00;tb-postgres-1;65.13%;4.273GiB / 15.57GiB;27.45%;21.3GB / 8.22GB;1.57TB / 3.89TB
2026-09-07T16:43:24+00:00;tb-kafka-1;6.52%;1.389GiB / 15.57GiB;8.93%;16.2GB / 12.9GB;843MB / 11.6GB
2026-09-07T16:43:36+00:00;tb-thingsboard-ce-1;16.63%;1.983GiB / 15.57GiB;12.74%;22.7GB / 37.9GB;241MB / 71.2MB
2026-09-07T16:43:36+00:00;tb-postgres-1;0.10%;4.268GiB / 15.57GiB;27.42%;21.3GB / 8.22GB;1.57TB / 3.89TB
2026-09-07T16:43:36+00:00;tb-kafka-1;7.72%;1.39GiB / 15.57GiB;8.93%;16.2GB / 12.9GB;843MB / 11.6GB
2026-09-07T16:43:48+00:00;tb-thingsboard-ce-1;16.32%;1.982GiB / 15.57GiB;12.73%;22.7GB / 37.9GB;241MB / 71.2MB
2026-09-07T16:43:48+00:00;tb-postgres-1;0.09%;4.272GiB / 15.57GiB;27.44%;21.3GB / 8.22GB;1.57TB / 3.89TB
2026-09-07T16:43:48+00:00;tb-kafka-1;6.00%;1.389GiB / 15.57GiB;8.93%;16.2GB / 12.9GB;843MB / 11.6GB
2026-09-07T16:44:00+00:00;tb-thingsboard-ce-1;14.74%;1.983GiB / 15.57GiB;12.74%;22.7GB / 37.9GB;241MB / 71.3MB
2026-09-07T16:44:00+00:00;tb-postgres-1;0.66%;4.272GiB / 15.57GiB;27.44%;21.3GB / 8.22GB;1.57TB / 3.89TB
2026-09-07T16:44:00+00:00;tb-kafka-1;13.19%;1.389GiB / 15.57GiB;8.93%;16.2GB / 12.9GB;843MB / 11.6GB
2026-09-07T16:44:12+00:00;tb-thingsboard-ce-1;16.70%;1.983GiB / 15.57GiB;12.74%;22.7GB / 37.9GB;241MB / 71.3MB
2026-09-07T16:44:12+00:00;tb-postgres-1;0.67%;4.273GiB / 15.57GiB;27.45%;21.3GB / 8.22GB;1.57TB / 3.89TB
2026-09-07T16:44:12+00:00;tb-kafka-1;10.82%;1.389GiB / 15.57GiB;8.93%;16.2GB / 12.9GB;843MB / 11.6GB
2026-09-07T16:44:24+00:00;tb-thingsboard-ce-1;33.84%;1.982GiB / 15.57GiB;12.74%;22.7GB / 37.9GB;241MB / 71.3MB
2026-09-07T16:44:24+00:00;tb-postgres-1;116.80%;4.273GiB / 15.57GiB;27.45%;21.3GB / 8.22GB;1.57TB / 3.89TB
2026-09-07T16:44:24+00:00;tb-kafka-1;6.28%;1.39GiB / 15.57GiB;8.93%;16.2GB / 12.9GB;843MB / 11.6GB
2026-09-07T16:44:37+00:00;tb-thingsboard-ce-1;18.52%;1.982GiB / 15.57GiB;12.74%;22.7GB / 37.9GB;241MB / 71.3MB
2026-09-07T16:44:37+00:00;tb-postgres-1;0.74%;4.274GiB / 15.57GiB;27.46%;21.3GB / 8.22GB;1.57TB / 3.89TB
2026-09-07T16:44:37+00:00;tb-kafka-1;5.05%;1.39GiB / 15.57GiB;8.93%;16.2GB / 12.9GB;843MB / 11.6GB
2026-09-07T16:44:49+00:00;tb-thingsboard-ce-1;26.01%;1.983GiB / 15.57GiB;12.74%;22.7GB / 37.9GB;241MB / 71.3MB
2026-09-07T16:44:49+00:00;tb-postgres-1;40.68%;4.278GiB / 15.57GiB;27.48%;21.3GB / 8.22GB;1.57TB / 3.89TB
2026-09-07T16:44:49+00:00;tb-kafka-1;5.79%;1.389GiB / 15.57GiB;8.93%;16.2GB / 12.9GB;843MB / 11.6GB
2026-09-07T16:45:01+00:00;tb-thingsboard-ce-1;14.45%;1.982GiB / 15.57GiB;12.74%;22.7GB / 37.9GB;241MB / 71.3MB
2026-09-07T16:45:01+00:00;tb-postgres-1;0.46%;4.279GiB / 15.57GiB;27.49%;21.3GB / 8.22GB;1.57TB / 3.89TB
2026-09-07T16:45:01+00:00;tb-kafka-1;6.06%;1.389GiB / 15.57GiB;8.93%;16.2GB / 12.9GB;843MB / 11.6GB
2026-09-07T16:45:13+00:00;tb-thingsboard-ce-1;15.44%;1.982GiB / 15.57GiB;12.73%;22.7GB / 37.9GB;241MB / 71.3MB
2026-09-07T16:45:13+00:00;tb-postgres-1;0.01%;4.279GiB / 15.57GiB;27.49%;21.3GB / 8.23GB;1.57TB / 3.89TB
2026-09-07T16:45:13+00:00;tb-kafka-1;5.32%;1.389GiB / 15.57GiB;8.92%;16.2GB / 12.9GB;843MB / 11.6GB
2026-09-07T16:45:25+00:00;tb-thingsboard-ce-1;18.44%;1.982GiB / 15.57GiB;12.73%;22.7GB / 37.9GB;241MB / 71.3MB
2026-09-07T16:45:25+00:00;tb-postgres-1;0.03%;4.279GiB / 15.57GiB;27.49%;21.3GB / 8.23GB;1.57TB / 3.89TB
2026-09-07T16:45:25+00:00;tb-kafka-1;10.23%;1.389GiB / 15.57GiB;8.92%;16.2GB / 12.9GB;843MB / 11.6GB
2026-09-07T16:45:37+00:00;tb-thingsboard-ce-1;16.20%;1.982GiB / 15.57GiB;12.73%;22.7GB / 37.9GB;241MB / 71.3MB
2026-09-07T16:45:37+00:00;tb-postgres-1;0.08%;4.279GiB / 15.57GiB;27.49%;21.3GB / 8.23GB;1.57TB / 3.89TB
2026-09-07T16:45:37+00:00;tb-kafka-1;5.74%;1.389GiB / 15.57GiB;8.93%;16.2GB / 12.9GB;843MB / 11.6GB
2026-09-07T16:45:49+00:00;tb-thingsboard-ce-1;41.30%;1.982GiB / 15.57GiB;12.73%;22.7GB / 37.9GB;241MB / 71.3MB
2026-09-07T16:45:49+00:00;tb-postgres-1;117.09%;4.279GiB / 15.57GiB;27.49%;21.3GB / 8.23GB;1.57TB / 3.89TB
2026-09-07T16:45:49+00:00;tb-kafka-1;5.78%;1.39GiB / 15.57GiB;8.93%;16.2GB / 12.9GB;843MB / 11.6GB
2026-09-07T16:46:02+00:00;tb-thingsboard-ce-1;14.89%;1.982GiB / 15.57GiB;12.74%;22.7GB / 37.9GB;241MB / 71.3MB
2026-09-07T16:46:02+00:00;tb-postgres-1;0.13%;4.278GiB / 15.57GiB;27.48%;21.3GB / 8.23GB;1.57TB / 3.89TB
2026-09-07T16:46:02+00:00;tb-kafka-1;5.35%;1.393GiB / 15.57GiB;8.95%;16.2GB / 12.9GB;843MB / 11.6GB
2026-09-07T16:46:14+00:00;tb-thingsboard-ce-1;33.19%;1.982GiB / 15.57GiB;12.73%;22.7GB / 37.9GB;241MB / 71.3MB
2026-09-07T16:46:14+00:00;tb-postgres-1;31.22%;4.283GiB / 15.57GiB;27.51%;21.3GB / 8.23GB;1.57TB / 3.89TB
2026-09-07T16:46:14+00:00;tb-kafka-1;5.27%;1.394GiB / 15.57GiB;8.95%;16.2GB / 12.9GB;843MB / 11.6GB
2026-09-07T16:46:26+00:00;tb-thingsboard-ce-1;16.78%;1.982GiB / 15.57GiB;12.73%;22.7GB / 37.9GB;241MB / 71.3MB
2026-09-07T16:46:26+00:00;tb-postgres-1;1.99%;4.279GiB / 15.57GiB;27.49%;21.3GB / 8.23GB;1.57TB / 3.89TB
2026-09-07T16:46:26+00:00;tb-kafka-1;5.87%;1.394GiB / 15.57GiB;8.95%;16.2GB / 12.9GB;843MB / 11.6GB
2026-09-07T16:46:38+00:00;tb-thingsboard-ce-1;16.93%;1.982GiB / 15.57GiB;12.73%;22.7GB / 37.9GB;241MB / 71.3MB
2026-09-07T16:46:38+00:00;tb-postgres-1;0.11%;4.279GiB / 15.57GiB;27.49%;21.3GB / 8.23GB;1.57TB / 3.89TB
2026-09-07T16:46:38+00:00;tb-kafka-1;4.96%;1.393GiB / 15.57GiB;8.95%;16.2GB / 12.9GB;843MB / 11.7GB
2026-09-07T16:46:50+00:00;tb-thingsboard-ce-1;38.68%;1.982GiB / 15.57GiB;12.74%;22.7GB / 37.9GB;241MB / 71.3MB
2026-09-07T16:46:50+00:00;tb-postgres-1;1.69%;4.28GiB / 15.57GiB;27.50%;21.3GB / 8.23GB;1.57TB / 3.89TB
2026-09-07T16:46:50+00:00;tb-kafka-1;8.77%;1.393GiB / 15.57GiB;8.95%;16.2GB / 12.9GB;843MB / 11.7GB
2026-09-07T16:47:02+00:00;tb-thingsboard-ce-1;17.99%;1.982GiB / 15.57GiB;12.73%;22.7GB / 37.9GB;241MB / 71.3MB
2026-09-07T16:47:02+00:00;tb-postgres-1;1.39%;4.28GiB / 15.57GiB;27.50%;21.3GB / 8.23GB;1.57TB / 3.89TB
2026-09-07T16:47:02+00:00;tb-kafka-1;6.04%;1.394GiB / 15.57GiB;8.95%;16.2GB / 12.9GB;843MB / 11.7GB
2026-09-07T16:47:14+00:00;tb-thingsboard-ce-1;48.69%;1.982GiB / 15.57GiB;12.73%;22.7GB / 37.9GB;241MB / 71.3MB
2026-09-07T16:47:14+00:00;tb-postgres-1;129.41%;4.281GiB / 15.57GiB;27.50%;21.3GB / 8.23GB;1.57TB / 3.89TB
2026-09-07T16:47:14+00:00;tb-kafka-1;7.56%;1.394GiB / 15.57GiB;8.95%;16.2GB / 12.9GB;843MB / 11.7GB
2026-09-07T16:47:27+00:00;tb-thingsboard-ce-1;15.92%;1.982GiB / 15.57GiB;12.73%;22.7GB / 38GB;241MB / 71.3MB
2026-09-07T16:47:27+00:00;tb-postgres-1;1.87%;4.283GiB / 15.57GiB;27.51%;21.3GB / 8.23GB;1.57TB / 3.89TB
2026-09-07T16:47:27+00:00;tb-kafka-1;6.02%;1.394GiB / 15.57GiB;8.95%;16.2GB / 12.9GB;843MB / 11.7GB
2026-09-07T16:47:39+00:00;tb-thingsboard-ce-1;31.68%;1.982GiB / 15.57GiB;12.73%;22.7GB / 38GB;241MB / 71.3MB
2026-09-07T16:47:39+00:00;tb-postgres-1;52.45%;4.284GiB / 15.57GiB;27.52%;21.3GB / 8.24GB;1.57TB / 3.89TB
2026-09-07T16:47:39+00:00;tb-kafka-1;5.60%;1.393GiB / 15.57GiB;8.95%;16.2GB / 12.9GB;843MB / 11.7GB
2026-09-07T16:47:51+00:00;tb-thingsboard-ce-1;14.64%;1.982GiB / 15.57GiB;12.73%;22.7GB / 38GB;241MB / 71.3MB
2026-09-07T16:47:51+00:00;tb-postgres-1;0.10%;4.284GiB / 15.57GiB;27.52%;21.3GB / 8.24GB;1.57TB / 3.89TB
2026-09-07T16:47:51+00:00;tb-kafka-1;9.34%;1.401GiB / 15.57GiB;9.00%;16.2GB / 12.9GB;843MB / 11.7GB
2026-09-07T16:48:03+00:00;tb-thingsboard-ce-1;14.16%;1.982GiB / 15.57GiB;12.73%;22.7GB / 38GB;241MB / 71.3MB
2026-09-07T16:48:03+00:00;tb-postgres-1;0.09%;4.279GiB / 15.57GiB;27.49%;21.3GB / 8.24GB;1.57TB / 3.89TB
2026-09-07T16:48:03+00:00;tb-kafka-1;6.31%;1.401GiB / 15.57GiB;9.00%;16.2GB / 12.9GB;923MB / 11.7GB
2026-09-07T16:48:15+00:00;tb-thingsboard-ce-1;48.43%;1.982GiB / 15.57GiB;12.73%;22.7GB / 38GB;241MB / 71.3MB
2026-09-07T16:48:15+00:00;tb-postgres-1;33.16%;4.279GiB / 15.57GiB;27.49%;21.3GB / 8.24GB;1.57TB / 3.89TB
2026-09-07T16:48:15+00:00;tb-kafka-1;6.21%;1.401GiB / 15.57GiB;9.00%;16.2GB / 12.9GB;923MB / 11.7GB
2026-09-07T16:48:27+00:00;tb-thingsboard-ce-1;14.83%;1.982GiB / 15.57GiB;12.73%;22.7GB / 38GB;241MB / 71.3MB
2026-09-07T16:48:27+00:00;tb-postgres-1;1.33%;4.279GiB / 15.57GiB;27.49%;21.3GB / 8.24GB;1.57TB / 3.89TB
2026-09-07T16:48:27+00:00;tb-kafka-1;5.16%;1.401GiB / 15.57GiB;9.00%;16.2GB / 12.9GB;923MB / 11.7GB
2026-09-07T16:48:39+00:00;tb-thingsboard-ce-1;14.86%;1.982GiB / 15.57GiB;12.73%;22.7GB / 38GB;241MB / 71.3MB
2026-09-07T16:48:39+00:00;tb-postgres-1;116.63%;4.28GiB / 15.57GiB;27.49%;21.3GB / 8.24GB;1.57TB / 3.89TB
2026-09-07T16:48:39+00:00;tb-kafka-1;9.99%;1.401GiB / 15.57GiB;9.00%;16.2GB / 12.9GB;923MB / 11.7GB
2026-09-07T16:48:52+00:00;tb-thingsboard-ce-1;15.58%;1.982GiB / 15.57GiB;12.73%;22.7GB / 38GB;241MB / 71.3MB
2026-09-07T16:48:52+00:00;tb-postgres-1;0.10%;4.279GiB / 15.57GiB;27.49%;21.3GB / 8.24GB;1.57TB / 3.89TB
2026-09-07T16:48:52+00:00;tb-kafka-1;4.77%;1.401GiB / 15.57GiB;9.00%;16.2GB / 12.9GB;923MB / 11.7GB
2026-09-07T16:49:04+00:00;tb-thingsboard-ce-1;23.06%;1.982GiB / 15.57GiB;12.73%;22.7GB / 38GB;241MB / 71.3MB
2026-09-07T16:49:04+00:00;tb-postgres-1;28.29%;4.28GiB / 15.57GiB;27.50%;21.3GB / 8.24GB;1.57TB / 3.89TB
2026-09-07T16:49:04+00:00;tb-kafka-1;6.39%;1.4GiB / 15.57GiB;9.00%;16.2GB / 12.9GB;923MB / 11.7GB
2026-09-07T16:49:16+00:00;tb-thingsboard-ce-1;19.82%;1.982GiB / 15.57GiB;12.73%;22.7GB / 38GB;241MB / 71.3MB
2026-09-07T16:49:16+00:00;tb-postgres-1;0.12%;4.28GiB / 15.57GiB;27.50%;21.3GB / 8.24GB;1.57TB / 3.89TB
2026-09-07T16:49:16+00:00;tb-kafka-1;7.83%;1.401GiB / 15.57GiB;9.00%;16.2GB / 12.9GB;923MB / 11.7GB
2026-09-07T16:49:28+00:00;tb-thingsboard-ce-1;14.65%;1.982GiB / 15.57GiB;12.73%;22.7GB / 38GB;241MB / 71.3MB
2026-09-07T16:49:28+00:00;tb-postgres-1;0.11%;4.281GiB / 15.57GiB;27.50%;21.3GB / 8.24GB;1.57TB / 3.89TB
2026-09-07T16:49:28+00:00;tb-kafka-1;5.15%;1.401GiB / 15.57GiB;9.00%;16.2GB / 12.9GB;923MB / 11.7GB
2026-09-07T16:49:40+00:00;tb-thingsboard-ce-1;16.77%;1.982GiB / 15.57GiB;12.73%;22.7GB / 38GB;241MB / 71.3MB
2026-09-07T16:49:40+00:00;tb-postgres-1;124.94%;4.282GiB / 15.57GiB;27.51%;21.4GB / 8.24GB;1.57TB / 3.89TB
2026-09-07T16:49:40+00:00;tb-kafka-1;6.47%;1.4GiB / 15.57GiB;9.00%;16.2GB / 12.9GB;923MB / 11.7GB
2026-09-07T16:49:52+00:00;tb-thingsboard-ce-1;14.92%;1.982GiB / 15.57GiB;12.73%;22.7GB / 38GB;241MB / 71.3MB
2026-09-07T16:49:52+00:00;tb-postgres-1;0.76%;4.282GiB / 15.57GiB;27.51%;21.4GB / 8.25GB;1.57TB / 3.89TB
2026-09-07T16:49:52+00:00;tb-kafka-1;5.39%;1.397GiB / 15.57GiB;8.97%;16.2GB / 12.9GB;923MB / 11.7GB
2026-09-07T16:50:04+00:00;tb-thingsboard-ce-1;37.53%;1.982GiB / 15.57GiB;12.73%;22.7GB / 38GB;241MB / 71.3MB
2026-09-07T16:50:04+00:00;tb-postgres-1;0.01%;4.282GiB / 15.57GiB;27.51%;21.4GB / 8.25GB;1.57TB / 3.89TB
2026-09-07T16:50:04+00:00;tb-kafka-1;10.24%;1.405GiB / 15.57GiB;9.02%;16.2GB / 12.9GB;923MB / 11.7GB
