timestamp;container;cpu;mem_usage;mem_percent;net_io;block_io
2026-09-07T15:05:12+00:00;tb-postgres-1;0.02%;4.226GiB / 15.57GiB;27.15%;20.5GB / 7.91GB;1.57TB / 3.88TB
2026-09-07T15:05:12+00:00;tb-kafka-1;7.07%;1.674GiB / 15.57GiB;10.76%;15.9GB / 12.6GB;843MB / 11.4GB
2026-09-07T15:05:24+00:00;tb-thingsboard-ce-1;16.17%;1.978GiB / 15.57GiB;12.71%;22GB / 36.7GB;235MB / 70.3MB
2026-09-07T15:05:24+00:00;tb-postgres-1;0.02%;4.226GiB / 15.57GiB;27.15%;20.5GB / 7.91GB;1.57TB / 3.88TB
2026-09-07T15:05:24+00:00;tb-kafka-1;5.56%;1.674GiB / 15.57GiB;10.76%;15.9GB / 12.6GB;843MB / 11.4GB
2026-09-07T15:05:36+00:00;tb-thingsboard-ce-1;31.57%;1.978GiB / 15.57GiB;12.71%;22GB / 36.7GB;235MB / 70.3MB
2026-09-07T15:05:36+00:00;tb-postgres-1;0.87%;4.227GiB / 15.57GiB;27.15%;20.5GB / 7.91GB;1.57TB / 3.88TB
2026-09-07T15:05:36+00:00;tb-kafka-1;10.81%;1.678GiB / 15.57GiB;10.78%;15.9GB / 12.6GB;843MB / 11.4GB
2026-09-07T15:05:49+00:00;tb-thingsboard-ce-1;13.59%;1.978GiB / 15.57GiB;12.71%;22GB / 36.7GB;235MB / 70.3MB
2026-09-07T15:05:49+00:00;tb-postgres-1;3.31%;4.227GiB / 15.57GiB;27.15%;20.5GB / 7.91GB;1.57TB / 3.88TB
2026-09-07T15:05:49+00:00;tb-kafka-1;5.60%;1.678GiB / 15.57GiB;10.78%;15.9GB / 12.6GB;843MB / 11.4GB
2026-09-07T15:06:01+00:00;tb-thingsboard-ce-1;36.05%;1.978GiB / 15.57GiB;12.71%;22GB / 36.7GB;235MB / 70.3MB
2026-09-07T15:06:01+00:00;tb-postgres-1;98.26%;4.227GiB / 15.57GiB;27.15%;20.5GB / 7.92GB;1.57TB / 3.88TB
2026-09-07T15:06:01+00:00;tb-kafka-1;5.47%;1.679GiB / 15.57GiB;10.78%;15.9GB / 12.6GB;843MB / 11.4GB
2026-09-07T15:06:13+00:00;tb-thingsboard-ce-1;13.21%;1.978GiB / 15.57GiB;12.71%;22.1GB / 36.7GB;235MB / 70.3MB
2026-09-07T15:06:13+00:00;tb-postgres-1;0.18%;4.227GiB / 15.57GiB;27.15%;20.5GB / 7.92GB;1.57TB / 3.88TB
2026-09-07T15:06:13+00:00;tb-kafka-1;5.59%;1.678GiB / 15.57GiB;10.78%;15.9GB / 12.6GB;843MB / 11.4GB
2026-09-07T15:06:25+00:00;tb-thingsboard-ce-1;24.67%;1.978GiB / 15.57GiB;12.71%;22.1GB / 36.7GB;235MB / 70.3MB
2026-09-07T15:06:25+00:00;tb-postgres-1;16.22%;4.227GiB / 15.57GiB;27.15%;20.5GB / 7.92GB;1.57TB / 3.88TB
2026-09-07T15:06:25+00:00;tb-kafka-1;5.24%;1.678GiB / 15.57GiB;10.78%;15.9GB / 12.6GB;843MB / 11.4GB
2026-09-07T15:06:37+00:00;tb-thingsboard-ce-1;19.90%;1.978GiB / 15.57GiB;12.71%;22.1GB / 36.7GB;235MB / 70.3MB
2026-09-07T15:06:37+00:00;tb-postgres-1;0.09%;4.226GiB / 15.57GiB;27.15%;20.5GB / 7.92GB;1.57TB / 3.88TB
2026-09-07T15:06:37+00:00;tb-kafka-1;5.52%;1.678GiB / 15.57GiB;10.78%;15.9GB / 12.6GB;843MB / 11.4GB
2026-09-07T15:06:49+00:00;tb-thingsboard-ce-1;15.37%;1.978GiB / 15.57GiB;12.71%;22.1GB / 36.7GB;235MB / 70.3MB
2026-09-07T15:06:49+00:00;tb-postgres-1;1.64%;4.227GiB / 15.57GiB;27.15%;20.5GB / 7.92GB;1.57TB / 3.88TB
2026-09-07T15:06:49+00:00;tb-kafka-1;5.01%;1.678GiB / 15.57GiB;10.78%;15.9GB / 12.6GB;843MB / 11.4GB
2026-09-07T15:07:01+00:00;tb-thingsboard-ce-1;18.47%;1.979GiB / 15.57GiB;12.71%;22.1GB / 36.7GB;236MB / 70.3MB
2026-09-07T15:07:01+00:00;tb-postgres-1;14.30%;4.299GiB / 15.57GiB;27.62%;20.5GB / 7.92GB;1.57TB / 3.88TB
2026-09-07T15:07:01+00:00;tb-kafka-1;10.42%;1.678GiB / 15.57GiB;10.78%;15.9GB / 12.6GB;843MB / 11.4GB
2026-09-07T15:07:13+00:00;tb-thingsboard-ce-1;14.41%;1.979GiB / 15.57GiB;12.71%;22.1GB / 36.7GB;236MB / 70.3MB
2026-09-07T15:07:13+00:00;tb-postgres-1;0.65%;4.299GiB / 15.57GiB;27.62%;20.5GB / 7.92GB;1.57TB / 3.88TB
2026-09-07T15:07:13+00:00;tb-kafka-1;4.85%;1.678GiB / 15.57GiB;10.78%;15.9GB / 12.6GB;843MB / 11.4GB
2026-09-07T15:07:26+00:00;tb-thingsboard-ce-1;35.71%;1.979GiB / 15.57GiB;12.71%;22.1GB / 36.7GB;236MB / 70.3MB
2026-09-07T15:07:26+00:00;tb-postgres-1;84.65%;4.299GiB / 15.57GiB;27.62%;20.5GB / 7.92GB;1.57TB / 3.88TB
2026-09-07T15:07:26+00:00;tb-kafka-1;5.78%;1.678GiB / 15.57GiB;10.78%;15.9GB / 12.6GB;843MB / 11.4GB
2026-09-07T15:07:38+00:00;tb-thingsboard-ce-1;14.00%;1.979GiB / 15.57GiB;12.71%;22.1GB / 36.7GB;236MB / 70.3MB
2026-09-07T15:07:38+00:00;tb-postgres-1;0.32%;4.299GiB / 15.57GiB;27.62%;20.5GB / 7.92GB;1.57TB / 3.88TB
2026-09-07T15:07:38+00:00;tb-kafka-1;5.04%;1.678GiB / 15.57GiB;10.78%;15.9GB / 12.6GB;843MB / 11.4GB
2026-09-07T15:07:50+00:00;tb-thingsboard-ce-1;19.92%;1.979GiB / 15.57GiB;12.71%;22.1GB / 36.7GB;237MB / 70.3MB
2026-09-07T15:07:50+00:00;tb-postgres-1;0.36%;4.301GiB / 15.57GiB;27.63%;20.5GB / 7.92GB;1.57TB / 3.88TB
2026-09-07T15:07:50+00:00;tb-kafka-1;4.75%;1.678GiB / 15.57GiB;10.78%;15.9GB / 12.6GB;843MB / 11.4GB
2026-09-07T15:08:02+00:00;tb-thingsboard-ce-1;14.87%;1.979GiB / 15.57GiB;12.71%;22.1GB / 36.7GB;237MB / 70.3MB
2026-09-07T15:08:02+00:00;tb-postgres-1;1.60%;4.302GiB / 15.57GiB;27.64%;20.5GB / 7.92GB;1.57TB / 3.88TB
2026-09-07T15:08:02+00:00;tb-kafka-1;9.15%;1.678GiB / 15.57GiB;10.78%;15.9GB / 12.6GB;843MB / 11.4GB
2026-09-07T15:08:14+00:00;tb-thingsboard-ce-1;14.07%;1.979GiB / 15.57GiB;12.71%;22.1GB / 36.7GB;237MB / 70.3MB
2026-09-07T15:08:14+00:00;tb-postgres-1;0.60%;4.302GiB / 15.57GiB;27.64%;20.5GB / 7.92GB;1.57TB / 3.88TB
2026-09-07T15:08:14+00:00;tb-kafka-1;5.70%;1.678GiB / 15.57GiB;10.78%;15.9GB / 12.6GB;843MB / 11.4GB
2026-09-07T15:08:26+00:00;tb-thingsboard-ce-1;30.87%;1.979GiB / 15.57GiB;12.71%;22.1GB / 36.7GB;237MB / 70.3MB
2026-09-07T15:08:26+00:00;tb-postgres-1;19.06%;4.303GiB / 15.57GiB;27.64%;20.5GB / 7.92GB;1.57TB / 3.88TB
2026-09-07T15:08:26+00:00;tb-kafka-1;6.41%;1.678GiB / 15.57GiB;10.78%;15.9GB / 12.6GB;843MB / 11.4GB
2026-09-07T15:08:38+00:00;tb-thingsboard-ce-1;15.01%;1.978GiB / 15.57GiB;12.71%;22.1GB / 36.7GB;237MB / 70.3MB
2026-09-07T15:08:38+00:00;tb-postgres-1;0.94%;4.302GiB / 15.57GiB;27.64%;20.5GB / 7.92GB;1.57TB / 3.88TB
2026-09-07T15:08:38+00:00;tb-kafka-1;5.91%;1.678GiB / 15.57GiB;10.78%;15.9GB / 12.6GB;843MB / 11.4GB
2026-09-07T15:08:50+00:00;tb-thingsboard-ce-1;32.86%;1.978GiB / 15.57GiB;12.71%;22.1GB / 36.7GB;237MB / 70.3MB
2026-09-07T15:08:50+00:00;tb-postgres-1;3.50%;4.304GiB / 15.57GiB;27.65%;20.5GB / 7.92GB;1.57TB / 3.88TB
2026-09-07T15:08:50+00:00;tb-kafka-1;9.53%;1.678GiB / 15.57GiB;10.78%;15.9GB / 12.6GB;843MB / 11.4GB
2026-09-07T15:09:02+00:00;tb-thingsboard-ce-1;16.58%;1.978GiB / 15.57GiB;12.71%;22.1GB / 36.7GB;237MB / 70.3MB
2026-09-07T15:09:02+00:00;tb-postgres-1;0.67%;4.305GiB / 15.57GiB;27.65%;20.5GB / 7.93GB;1.57TB / 3.88TB
2026-09-07T15:09:02+00:00;tb-kafka-1;6.41%;1.678GiB / 15.57GiB;10.78%;15.9GB / 12.6GB;843MB / 11.4GB
2026-09-07T15:09:15+00:00;tb-thingsboard-ce-1;13.77%;1.979GiB / 15.57GiB;12.71%;22.1GB / 36.7GB;237MB / 70.3MB
2026-09-07T15:09:15+00:00;tb-postgres-1;0.08%;4.304GiB / 15.57GiB;27.65%;20.5GB / 7.93GB;1.57TB / 3.88TB
2026-09-07T15:09:15+00:00;tb-kafka-1;6.66%;1.678GiB / 15.57GiB;10.78%;15.9GB / 12.6GB;843MB / 11.4GB
2026-09-07T15:09:27+00:00;tb-thingsboard-ce-1;15.31%;1.978GiB / 15.57GiB;12.71%;22.1GB / 36.7GB;237MB / 70.3MB
2026-09-07T15:09:27+00:00;tb-postgres-1;0.10%;4.305GiB / 15.57GiB;27.66%;20.5GB / 7.93GB;1.57TB / 3.88TB
2026-09-07T15:09:27+00:00;tb-kafka-1;10.42%;1.678GiB / 15.57GiB;10.78%;15.9GB / 12.6GB;843MB / 11.4GB
2026-09-07T15:09:39+00:00;tb-thingsboard-ce-1;17.32%;1.978GiB / 15.57GiB;12.71%;22.1GB / 36.7GB;237MB / 70.3MB
2026-09-07T15:09:39+00:00;tb-postgres-1;3.91%;4.304GiB / 15.57GiB;27.65%;20.5GB / 7.93GB;1.57TB / 3.88TB
2026-09-07T15:09:39+00:00;tb-kafka-1;5.30%;1.678GiB / 15.57GiB;10.78%;15.9GB / 12.6GB;843MB / 11.4GB
2026-09-07T15:09:51+00:00;tb-thingsboard-ce-1;22.53%;1.978GiB / 15.57GiB;12.71%;22.1GB / 36.8GB;237MB / 70.3MB
2026-09-07T15:09:51+00:00;tb-postgres-1;55.04%;4.305GiB / 15.57GiB;27.66%;20.5GB / 7.93GB;1.57TB / 3.88TB
2026-09-07T15:09:51+00:00;tb-kafka-1;8.84%;1.678GiB / 15.57GiB;10.78%;15.9GB / 12.6GB;843MB / 11.4GB
2026-09-07T15:10:03+00:00;tb-thingsboard-ce-1;14.74%;1.979GiB / 15.57GiB;12.71%;22.1GB / 36.8GB;237MB / 70.3MB
2026-09-07T15:10:03+00:00;tb-postgres-1;0.02%;4.305GiB / 15.57GiB;27.65%;20.5GB / 7.93GB;1.57TB / 3.88TB
2026-09-07T15:10:03+00:00;tb-kafka-1;5.85%;1.682GiB / 15.57GiB;10.81%;15.9GB / 12.6GB;843MB / 11.4GB
2026-09-07T15:10:15+00:00;tb-thingsboard-ce-1;33.64%;1.978GiB / 15.57GiB;12.71%;22.1GB / 36.8GB;237MB / 70.3MB
2026-09-07T15:10:15+00:00;tb-postgres-1;45.68%;4.305GiB / 15.57GiB;27.66%;20.5GB / 7.93GB;1.57TB / 3.88TB
2026-09-07T15:10:15+00:00;tb-kafka-1;5.85%;1.682GiB / 15.57GiB;10.81%;15.9GB / 12.6GB;843MB / 11.4GB
2026-09-07T15:10:27+00:00;tb-thingsboard-ce-1;15.69%;1.979GiB / 15.57GiB;12.71%;22.1GB / 36.8GB;237MB / 70.3MB
2026-09-07T15:10:27+00:00;tb-postgres-1;0.02%;4.305GiB / 15.57GiB;27.66%;20.5GB / 7.93GB;1.57TB / 3.88TB
2026-09-07T15:10:27+00:00;tb-kafka-1;5.88%;1.682GiB / 15.57GiB;10.81%;15.9GB / 12.6GB;843MB / 11.4GB
2026-09-07T15:10:39+00:00;tb-thingsboard-ce-1;13.91%;1.978GiB / 15.57GiB;12.71%;22.1GB / 36.8GB;237MB / 70.3MB
2026-09-07T15:10:39+00:00;tb-postgres-1;4.53%;4.305GiB / 15.57GiB;27.66%;20.5GB / 7.93GB;1.57TB / 3.88TB
2026-09-07T15:10:39+00:00;tb-kafka-1;5.41%;1.682GiB / 15.57GiB;10.81%;15.9GB / 12.6GB;843MB / 11.4GB
2026-09-07T15:10:52+00:00;tb-thingsboard-ce-1;13.84%;1.978GiB / 15.57GiB;12.71%;22.1GB / 36.8GB;237MB / 70.3MB
2026-09-07T15:10:52+00:00;tb-postgres-1;0.69%;4.305GiB / 15.57GiB;27.66%;20.5GB / 7.93GB;1.57TB / 3.88TB
2026-09-07T15:10:52+00:00;tb-kafka-1;9.22%;1.682GiB / 15.57GiB;10.81%;15.9GB / 12.6GB;843MB / 11.4GB
2026-09-07T15:11:04+00:00;tb-thingsboard-ce-1;14.34%;1.978GiB / 15.57GiB;12.71%;22.1GB / 36.8GB;237MB / 70.3MB
2026-09-07T15:11:04+00:00;tb-postgres-1;0.70%;4.305GiB / 15.57GiB;27.66%;20.5GB / 7.93GB;1.57TB / 3.88TB
2026-09-07T15:11:04+00:00;tb-kafka-1;5.45%;1.682GiB / 15.57GiB;10.81%;15.9GB / 12.6GB;843MB / 11.4GB
2026-09-07T15:11:16+00:00;tb-thingsboard-ce-1;36.91%;1.978GiB / 15.57GiB;12.71%;22.1GB / 36.8GB;237MB / 70.3MB
2026-09-07T15:11:16+00:00;tb-postgres-1;90.75%;4.306GiB / 15.57GiB;27.66%;20.5GB / 7.93GB;1.57TB / 3.88TB
2026-09-07T15:11:16+00:00;tb-kafka-1;6.63%;1.682GiB / 15.57GiB;10.81%;15.9GB / 12.6GB;843MB / 11.4GB
2026-09-07T15:11:28+00:00;tb-thingsboard-ce-1;15.82%;1.978GiB / 15.57GiB;12.71%;22.1GB / 36.8GB;237MB / 70.3MB
2026-09-07T15:11:28+00:00;tb-postgres-1;0.10%;4.305GiB / 15.57GiB;27.66%;20.5GB / 7.93GB;1.57TB / 3.88TB
2026-09-07T15:11:28+00:00;tb-kafka-1;5.96%;1.682GiB / 15.57GiB;10.80%;15.9GB / 12.6GB;843MB / 11.4GB
2026-09-07T15:11:40+00:00;tb-thingsboard-ce-1;24.93%;1.978GiB / 15.57GiB;12.71%;22.1GB / 36.8GB;237MB / 70.3MB
2026-09-07T15:11:40+00:00;tb-postgres-1;28.06%;4.306GiB / 15.57GiB;27.66%;20.5GB / 7.93GB;1.57TB / 3.88TB
2026-09-07T15:11:40+00:00;tb-kafka-1;5.15%;1.682GiB / 15.57GiB;10.81%;15.9GB / 12.6GB;843MB / 11.4GB
2026-09-07T15:11:52+00:00;tb-thingsboard-ce-1;15.70%;1.978GiB / 15.57GiB;12.71%;22.1GB / 36.8GB;237MB / 70.4MB
2026-09-07T15:11:52+00:00;tb-postgres-1;0.15%;4.306GiB / 15.57GiB;27.66%;20.5GB / 7.93GB;1.57TB / 3.88TB
2026-09-07T15:11:52+00:00;tb-kafka-1;5.72%;1.682GiB / 15.57GiB;10.81%;15.9GB / 12.6GB;843MB / 11.4GB
2026-09-07T15:12:04+00:00;tb-thingsboard-ce-1;15.50%;1.978GiB / 15.57GiB;12.71%;22.1GB / 36.8GB;237MB / 70.4MB
2026-09-07T15:12:04+00:00;tb-postgres-1;0.68%;4.306GiB / 15.57GiB;27.66%;20.5GB / 7.93GB;1.57TB / 3.88TB
2026-09-07T15:12:04+00:00;tb-kafka-1;6.08%;1.682GiB / 15.57GiB;10.81%;15.9GB / 12.6GB;843MB / 11.4GB
2026-09-07T15:12:16+00:00;tb-thingsboard-ce-1;16.30%;1.978GiB / 15.57GiB;12.71%;22.1GB / 36.8GB;237MB / 70.4MB
2026-09-07T15:12:16+00:00;tb-postgres-1;2.54%;4.306GiB / 15.57GiB;27.66%;20.5GB / 7.93GB;1.57TB / 3.88TB
2026-09-07T15:12:16+00:00;tb-kafka-1;12.28%;1.682GiB / 15.57GiB;10.81%;15.9GB / 12.6GB;843MB / 11.4GB
2026-09-07T15:12:29+00:00;tb-thingsboard-ce-1;17.28%;1.978GiB / 15.57GiB;12.71%;22.1GB / 36.8GB;237MB / 70.4MB
2026-09-07T15:12:29+00:00;tb-postgres-1;3.79%;4.308GiB / 15.57GiB;27.68%;20.5GB / 7.94GB;1.57TB / 3.88TB
2026-09-07T15:12:29+00:00;tb-kafka-1;5.70%;1.682GiB / 15.57GiB;10.81%;15.9GB / 12.7GB;843MB / 11.4GB
2026-09-07T15:12:41+00:00;tb-thingsboard-ce-1;14.56%;1.978GiB / 15.57GiB;12.71%;22.1GB / 36.8GB;237MB / 70.4MB
2026-09-07T15:12:41+00:00;tb-postgres-1;86.35%;4.308GiB / 15.57GiB;27.67%;20.5GB / 7.94GB;1.57TB / 3.88TB
2026-09-07T15:12:41+00:00;tb-kafka-1;11.17%;1.682GiB / 15.57GiB;10.81%;15.9GB / 12.7GB;843MB / 11.4GB
2026-09-07T15:12:53+00:00;tb-thingsboard-ce-1;15.75%;1.978GiB / 15.57GiB;12.71%;22.1GB / 36.8GB;237MB / 70.4MB
2026-09-07T15:12:53+00:00;tb-postgres-1;0.69%;4.308GiB / 15.57GiB;27.68%;20.5GB / 7.94GB;1.57TB / 3.88TB
2026-09-07T15:12:53+00:00;tb-kafka-1;6.45%;1.682GiB / 15.57GiB;10.81%;15.9GB / 12.7GB;843MB / 11.4GB
2026-09-07T15:13:05+00:00;tb-thingsboard-ce-1;15.30%;1.978GiB / 15.57GiB;12.71%;22.1GB / 36.8GB;237MB / 70.4MB
2026-09-07T15:13:05+00:00;tb-postgres-1;19.49%;4.308GiB / 15.57GiB;27.68%;20.5GB / 7.94GB;1.57TB / 3.88TB
2026-09-07T15:13:05+00:00;tb-kafka-1;8.43%;1.682GiB / 15.57GiB;10.81%;15.9GB / 12.7GB;843MB / 11.4GB
2026-09-07T15:13:17+00:00;tb-thingsboard-ce-1;14.67%;1.978GiB / 15.57GiB;12.71%;22.1GB / 36.8GB;237MB / 70.4MB
2026-09-07T15:13:17+00:00;tb-postgres-1;0.99%;4.308GiB / 15.57GiB;27.68%;20.5GB / 7.94GB;1.57TB / 3.88TB
2026-09-07T15:13:17+00:00;tb-kafka-1;8.24%;1.682GiB / 15.57GiB;10.81%;15.9GB / 12.7GB;843MB / 11.4GB
2026-09-07T15:13:29+00:00;tb-thingsboard-ce-1;14.95%;1.978GiB / 15.57GiB;12.71%;22.1GB / 36.8GB;237MB / 70.4MB
2026-09-07T15:13:29+00:00;tb-postgres-1;4.06%;4.308GiB / 15.57GiB;27.68%;20.5GB / 7.94GB;1.57TB / 3.88TB
2026-09-07T15:13:29+00:00;tb-kafka-1;6.10%;1.682GiB / 15.57GiB;10.81%;15.9GB / 12.7GB;843MB / 11.4GB
2026-09-07T15:13:41+00:00;tb-thingsboard-ce-1;31.02%;1.978GiB / 15.57GiB;12.71%;22.1GB / 36.8GB;237MB / 70.4MB
2026-09-07T15:13:41+00:00;tb-postgres-1;1.97%;4.308GiB / 15.57GiB;27.68%;20.5GB / 7.94GB;1.57TB / 3.88TB
2026-09-07T15:13:41+00:00;tb-kafka-1;6.17%;1.682GiB / 15.57GiB;10.81%;15.9GB / 12.7GB;843MB / 11.4GB
2026-09-07T15:13:53+00:00;tb-thingsboard-ce-1;15.85%;1.978GiB / 15.57GiB;12.71%;22.1GB / 36.8GB;237MB / 70.4MB
2026-09-07T15:13:53+00:00;tb-postgres-1;1.66%;4.308GiB / 15.57GiB;27.68%;20.5GB / 7.94GB;1.57TB / 3.88TB
2026-09-07T15:13:53+00:00;tb-kafka-1;6.35%;1.682GiB / 15.57GiB;10.81%;15.9GB / 12.7GB;843MB / 11.4GB
2026-09-07T15:14:06+00:00;tb-thingsboard-ce-1;28.06%;1.978GiB / 15.57GiB;12.71%;22.1GB / 36.8GB;237MB / 70.4MB
2026-09-07T15:14:06+00:00;tb-postgres-1;76.08%;4.309GiB / 15.57GiB;27.68%;20.5GB / 7.94GB;1.57TB / 3.88TB
2026-09-07T15:14:06+00:00;tb-kafka-1;6.54%;1.682GiB / 15.57GiB;10.81%;15.9GB / 12.7GB;843MB / 11.4GB
2026-09-07T15:14:18+00:00;tb-thingsboard-ce-1;15.57%;1.978GiB / 15.57GiB;12.71%;22.1GB / 36.8GB;237MB / 70.4MB
2026-09-07T15:14:18+00:00;tb-postgres-1;0.22%;4.309GiB / 15.57GiB;27.68%;20.5GB / 7.94GB;1.57TB / 3.88TB
2026-09-07T15:14:18+00:00;tb-kafka-1;6.81%;1.682GiB / 15.57GiB;10.81%;15.9GB / 12.7GB;843MB / 11.4GB
2026-09-07T15:14:30+00:00;tb-thingsboard-ce-1;16.24%;1.978GiB / 15.57GiB;12.71%;22.1GB / 36.8GB;237MB / 70.4MB
2026-09-07T15:14:30+00:00;tb-postgres-1;0.42%;4.309GiB / 15.57GiB;27.68%;20.5GB / 7.94GB;1.57TB / 3.88TB
2026-09-07T15:14:30+00:00;tb-kafka-1;6.15%;1.682GiB / 15.57GiB;10.81%;15.9GB / 12.7GB;843MB / 11.4GB
2026-09-07T15:14:42+00:00;tb-thingsboard-ce-1;13.50%;1.978GiB / 15.57GiB;12.71%;22.1GB / 36.8GB;237MB / 70.4MB
2026-09-07T15:14:42+00:00;tb-postgres-1;0.76%;4.31GiB / 15.57GiB;27.69%;20.5GB / 7.94GB;1.57TB / 3.88TB
2026-09-07T15:14:42+00:00;tb-kafka-1;7.59%;1.682GiB / 15.57GiB;10.81%;15.9GB / 12.7GB;843MB / 11.4GB
2026-09-07T15:14:54+00:00;tb-thingsboard-ce-1;17.03%;1.978GiB / 15.57GiB;12.71%;22.1GB / 36.8GB;237MB / 70.4MB
2026-09-07T15:14:54+00:00;tb-postgres-1;0.95%;4.309GiB / 15.57GiB;27.68%;20.5GB / 7.94GB;1.57TB / 3.88TB
2026-09-07T15:14:54+00:00;tb-kafka-1;5.63%;1.682GiB / 15.57GiB;10.81%;15.9GB / 12.7GB;843MB / 11.4GB
2026-09-07T15:15:06+00:00;tb-thingsboard-ce-1;14.26%;1.978GiB / 15.57GiB;12.71%;22.1GB / 36.8GB;237MB / 70.4MB
2026-09-07T15:15:06+00:00;tb-postgres-1;1.99%;4.309GiB / 15.57GiB;27.69%;20.5GB / 7.94GB;1.57TB / 3.88TB
2026-09-07T15:15:06+00:00;tb-kafka-1;8.82%;1.683GiB / 15.57GiB;10.81%;15.9GB / 12.7GB;843MB / 11.4GB
2026-09-07T15:15:18+00:00;tb-thingsboard-ce-1;15.11%;1.978GiB / 15.57GiB;12.71%;22.1GB / 36.8GB;237MB / 70.4MB
2026-09-07T15:15:18+00:00;tb-postgres-1;0.02%;4.309GiB / 15.57GiB;27.68%;20.5GB / 7.94GB;1.57TB / 3.88TB
2026-09-07T15:15:18+00:00;tb-kafka-1;5.69%;1.682GiB / 15.57GiB;10.81%;15.9GB / 12.7GB;843MB / 11.4GB
2026-09-07T15:15:30+00:00;tb-thingsboard-ce-1;37.37%;1.978GiB / 15.57GiB;12.71%;22.1GB / 36.8GB;237MB / 70.4MB
2026-09-07T15:15:30+00:00;tb-postgres-1;81.11%;4.311GiB / 15.57GiB;27.69%;20.6GB / 7.94GB;1.57TB / 3.88TB
2026-09-07T15:15:30+00:00;tb-kafka-1;5.57%;1.682GiB / 15.57GiB;10.81%;15.9GB / 12.7GB;843MB / 11.4GB
2026-09-07T15:15:43+00:00;tb-thingsboard-ce-1;13.45%;1.978GiB / 15.57GiB;12.71%;22.1GB / 36.8GB;237MB / 70.4MB
2026-09-07T15:15:43+00:00;tb-postgres-1;2.00%;4.311GiB / 15.57GiB;27.70%;20.6GB / 7.95GB;1.57TB / 3.88TB
2026-09-07T15:15:43+00:00;tb-kafka-1;4.75%;1.682GiB / 15.57GiB;10.81%;15.9GB / 12.7GB;843MB / 11.4GB
2026-09-07T15:15:55+00:00;tb-thingsboard-ce-1;13.16%;1.978GiB / 15.57GiB;12.71%;22.1GB / 36.8GB;237MB / 70.4MB
2026-09-07T15:15:55+00:00;tb-postgres-1;0.10%;4.311GiB / 15.57GiB;27.70%;20.6GB / 7.95GB;1.57TB / 3.88TB
2026-09-07T15:15:55+00:00;tb-kafka-1;5.83%;1.682GiB / 15.57GiB;10.81%;15.9GB / 12.7GB;843MB / 11.4GB
2026-09-07T15:16:07+00:00;tb-thingsboard-ce-1;16.28%;1.978GiB / 15.57GiB;12.71%;22.1GB / 36.8GB;237MB / 70.4MB
2026-09-07T15:16:07+00:00;tb-postgres-1;0.90%;4.312GiB / 15.57GiB;27.70%;20.6GB / 7.95GB;1.57TB / 3.88TB
2026-09-07T15:16:07+00:00;tb-kafka-1;9.75%;1.682GiB / 15.57GiB;10.81%;15.9GB / 12.7GB;843MB / 11.4GB
