timestamp;container;status;restart_count;health
2026-09-07T16:38:08+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T16:38:08+00:00;tb-postgres-1;running;0;none
2026-09-07T16:38:08+00:00;tb-kafka-1;running;0;none
2026-09-07T16:38:20+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T16:38:20+00:00;tb-postgres-1;running;0;none
2026-09-07T16:38:20+00:00;tb-kafka-1;running;0;none
2026-09-07T16:38:32+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T16:38:32+00:00;tb-postgres-1;running;0;none
2026-09-07T16:38:32+00:00;tb-kafka-1;running;0;none
2026-09-07T16:38:45+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T16:38:45+00:00;tb-postgres-1;running;0;none
2026-09-07T16:38:45+00:00;tb-kafka-1;running;0;none
2026-09-07T16:38:57+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T16:38:57+00:00;tb-postgres-1;running;0;none
2026-09-07T16:38:57+00:00;tb-kafka-1;running;0;none
2026-09-07T16:39:09+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T16:39:09+00:00;tb-postgres-1;running;0;none
2026-09-07T16:39:09+00:00;tb-kafka-1;running;0;none
2026-09-07T16:39:21+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T16:39:21+00:00;tb-postgres-1;running;0;none
2026-09-07T16:39:21+00:00;tb-kafka-1;running;0;none
2026-09-07T16:39:33+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T16:39:33+00:00;tb-postgres-1;running;0;none
2026-09-07T16:39:33+00:00;tb-kafka-1;running;0;none
2026-09-07T16:39:45+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T16:39:45+00:00;tb-postgres-1;running;0;none
2026-09-07T16:39:45+00:00;tb-kafka-1;running;0;none
2026-09-07T16:39:57+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T16:39:57+00:00;tb-postgres-1;running;0;none
2026-09-07T16:39:57+00:00;tb-kafka-1;running;0;none
2026-09-07T16:40:10+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T16:40:10+00:00;tb-postgres-1;running;0;none
2026-09-07T16:40:10+00:00;tb-kafka-1;running;0;none
2026-09-07T16:40:22+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T16:40:22+00:00;tb-postgres-1;running;0;none
2026-09-07T16:40:22+00:00;tb-kafka-1;running;0;none
2026-09-07T16:40:34+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T16:40:34+00:00;tb-postgres-1;running;0;none
2026-09-07T16:40:34+00:00;tb-kafka-1;running;0;none
2026-09-07T16:40:46+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T16:40:46+00:00;tb-postgres-1;running;0;none
2026-09-07T16:40:46+00:00;tb-kafka-1;running;0;none
2026-09-07T16:40:58+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T16:40:58+00:00;tb-postgres-1;running;0;none
2026-09-07T16:40:58+00:00;tb-kafka-1;running;0;none
2026-09-07T16:41:10+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T16:41:10+00:00;tb-postgres-1;running;0;none
2026-09-07T16:41:10+00:00;tb-kafka-1;running;0;none
2026-09-07T16:41:22+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T16:41:22+00:00;tb-postgres-1;running;0;none
2026-09-07T16:41:22+00:00;tb-kafka-1;running;0;none
2026-09-07T16:41:35+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T16:41:35+00:00;tb-postgres-1;running;0;none
2026-09-07T16:41:35+00:00;tb-kafka-1;running;0;none
2026-09-07T16:41:47+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T16:41:47+00:00;tb-postgres-1;running;0;none
2026-09-07T16:41:47+00:00;tb-kafka-1;running;0;none
2026-09-07T16:41:59+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T16:41:59+00:00;tb-postgres-1;running;0;none
2026-09-07T16:41:59+00:00;tb-kafka-1;running;0;none
2026-09-07T16:42:11+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T16:42:11+00:00;tb-postgres-1;running;0;none
2026-09-07T16:42:11+00:00;tb-kafka-1;running;0;none
2026-09-07T16:42:23+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T16:42:23+00:00;tb-postgres-1;running;0;none
2026-09-07T16:42:23+00:00;tb-kafka-1;running;0;none
2026-09-07T16:42:35+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T16:42:35+00:00;tb-postgres-1;running;0;none
2026-09-07T16:42:35+00:00;tb-kafka-1;running;0;none
2026-09-07T16:42:47+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T16:42:47+00:00;tb-postgres-1;running;0;none
2026-09-07T16:42:47+00:00;tb-kafka-1;running;0;none
2026-09-07T16:42:59+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T16:42:59+00:00;tb-postgres-1;running;0;none
2026-09-07T16:42:59+00:00;tb-kafka-1;running;0;none
2026-09-07T16:43:12+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T16:43:12+00:00;tb-postgres-1;running;0;none
2026-09-07T16:43:12+00:00;tb-kafka-1;running;0;none
2026-09-07T16:43:24+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T16:43:24+00:00;tb-postgres-1;running;0;none
2026-09-07T16:43:24+00:00;tb-kafka-1;running;0;none
2026-09-07T16:43:36+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T16:43:36+00:00;tb-postgres-1;running;0;none
2026-09-07T16:43:36+00:00;tb-kafka-1;running;0;none
2026-09-07T16:43:48+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T16:43:48+00:00;tb-postgres-1;running;0;none
2026-09-07T16:43:48+00:00;tb-kafka-1;running;0;none
2026-09-07T16:44:00+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T16:44:00+00:00;tb-postgres-1;running;0;none
2026-09-07T16:44:00+00:00;tb-kafka-1;running;0;none
2026-09-07T16:44:12+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T16:44:12+00:00;tb-postgres-1;running;0;none
2026-09-07T16:44:12+00:00;tb-kafka-1;running;0;none
2026-09-07T16:44:24+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T16:44:24+00:00;tb-postgres-1;running;0;none
2026-09-07T16:44:24+00:00;tb-kafka-1;running;0;none
2026-09-07T16:44:37+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T16:44:37+00:00;tb-postgres-1;running;0;none
2026-09-07T16:44:37+00:00;tb-kafka-1;running;0;none
2026-09-07T16:44:49+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T16:44:49+00:00;tb-postgres-1;running;0;none
2026-09-07T16:44:49+00:00;tb-kafka-1;running;0;none
2026-09-07T16:45:01+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T16:45:01+00:00;tb-postgres-1;running;0;none
2026-09-07T16:45:01+00:00;tb-kafka-1;running;0;none
2026-09-07T16:45:13+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T16:45:13+00:00;tb-postgres-1;running;0;none
2026-09-07T16:45:13+00:00;tb-kafka-1;running;0;none
2026-09-07T16:45:25+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T16:45:25+00:00;tb-postgres-1;running;0;none
2026-09-07T16:45:25+00:00;tb-kafka-1;running;0;none
2026-09-07T16:45:37+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T16:45:37+00:00;tb-postgres-1;running;0;none
2026-09-07T16:45:37+00:00;tb-kafka-1;running;0;none
2026-09-07T16:45:49+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T16:45:49+00:00;tb-postgres-1;running;0;none
2026-09-07T16:45:49+00:00;tb-kafka-1;running;0;none
2026-09-07T16:46:02+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T16:46:02+00:00;tb-postgres-1;running;0;none
2026-09-07T16:46:02+00:00;tb-kafka-1;running;0;none
2026-09-07T16:46:14+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T16:46:14+00:00;tb-postgres-1;running;0;none
2026-09-07T16:46:14+00:00;tb-kafka-1;running;0;none
2026-09-07T16:46:26+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T16:46:26+00:00;tb-postgres-1;running;0;none
2026-09-07T16:46:26+00:00;tb-kafka-1;running;0;none
2026-09-07T16:46:38+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T16:46:38+00:00;tb-postgres-1;running;0;none
2026-09-07T16:46:38+00:00;tb-kafka-1;running;0;none
2026-09-07T16:46:50+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T16:46:50+00:00;tb-postgres-1;running;0;none
2026-09-07T16:46:50+00:00;tb-kafka-1;running;0;none
2026-09-07T16:47:02+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T16:47:02+00:00;tb-postgres-1;running;0;none
2026-09-07T16:47:02+00:00;tb-kafka-1;running;0;none
2026-09-07T16:47:14+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T16:47:14+00:00;tb-postgres-1;running;0;none
2026-09-07T16:47:14+00:00;tb-kafka-1;running;0;none
