timestamp;container;status;restart_count;health
2026-09-07T15:04:12+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T15:04:12+00:00;tb-postgres-1;running;0;none
2026-09-07T15:04:12+00:00;tb-kafka-1;running;0;none
2026-09-07T15:04:24+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T15:04:24+00:00;tb-postgres-1;running;0;none
2026-09-07T15:04:24+00:00;tb-kafka-1;running;0;none
2026-09-07T15:04:36+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T15:04:36+00:00;tb-postgres-1;running;0;none
2026-09-07T15:04:36+00:00;tb-kafka-1;running;0;none
2026-09-07T15:04:48+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T15:04:48+00:00;tb-postgres-1;running;0;none
2026-09-07T15:04:48+00:00;tb-kafka-1;running;0;none
2026-09-07T15:05:00+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T15:05:00+00:00;tb-postgres-1;running;0;none
2026-09-07T15:05:00+00:00;tb-kafka-1;running;0;none
2026-09-07T15:05:12+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T15:05:12+00:00;tb-postgres-1;running;0;none
2026-09-07T15:05:12+00:00;tb-kafka-1;running;0;none
2026-09-07T15:05:24+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T15:05:24+00:00;tb-postgres-1;running;0;none
2026-09-07T15:05:24+00:00;tb-kafka-1;running;0;none
2026-09-07T15:05:36+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T15:05:36+00:00;tb-postgres-1;running;0;none
2026-09-07T15:05:36+00:00;tb-kafka-1;running;0;none
2026-09-07T15:05:49+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T15:05:49+00:00;tb-postgres-1;running;0;none
2026-09-07T15:05:49+00:00;tb-kafka-1;running;0;none
2026-09-07T15:06:01+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T15:06:01+00:00;tb-postgres-1;running;0;none
2026-09-07T15:06:01+00:00;tb-kafka-1;running;0;none
2026-09-07T15:06:13+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T15:06:13+00:00;tb-postgres-1;running;0;none
2026-09-07T15:06:13+00:00;tb-kafka-1;running;0;none
2026-09-07T15:06:25+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T15:06:25+00:00;tb-postgres-1;running;0;none
2026-09-07T15:06:25+00:00;tb-kafka-1;running;0;none
2026-09-07T15:06:37+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T15:06:37+00:00;tb-postgres-1;running;0;none
2026-09-07T15:06:37+00:00;tb-kafka-1;running;0;none
