timestamp;container;status;restart_count;health
2026-09-07T12:43:47+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T12:43:47+00:00;tb-postgres-1;running;0;none
2026-09-07T12:43:47+00:00;tb-kafka-1;running;0;none
2026-09-07T12:43:59+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T12:43:59+00:00;tb-postgres-1;running;0;none
2026-09-07T12:43:59+00:00;tb-kafka-1;running;0;none
2026-09-07T12:44:11+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T12:44:11+00:00;tb-postgres-1;running;0;none
2026-09-07T12:44:11+00:00;tb-kafka-1;running;0;none
2026-09-07T12:44:23+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T12:44:23+00:00;tb-postgres-1;running;0;none
2026-09-07T12:44:23+00:00;tb-kafka-1;running;0;none
2026-09-07T12:44:35+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T12:44:35+00:00;tb-postgres-1;running;0;none
2026-09-07T12:44:35+00:00;tb-kafka-1;running;0;none
2026-09-07T12:44:48+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T12:44:48+00:00;tb-postgres-1;running;0;none
2026-09-07T12:44:48+00:00;tb-kafka-1;running;0;none
2026-09-07T12:45:00+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T12:45:00+00:00;tb-postgres-1;running;0;none
2026-09-07T12:45:00+00:00;tb-kafka-1;running;0;none
2026-09-07T12:45:12+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T12:45:12+00:00;tb-postgres-1;running;0;none
2026-09-07T12:45:12+00:00;tb-kafka-1;running;0;none
2026-09-07T12:45:24+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T12:45:24+00:00;tb-postgres-1;running;0;none
2026-09-07T12:45:24+00:00;tb-kafka-1;running;0;none
2026-09-07T12:45:36+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T12:45:36+00:00;tb-postgres-1;running;0;none
2026-09-07T12:45:36+00:00;tb-kafka-1;running;0;none
2026-09-07T12:45:48+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T12:45:48+00:00;tb-postgres-1;running;0;none
2026-09-07T12:45:48+00:00;tb-kafka-1;running;0;none
2026-09-07T12:46:00+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T12:46:00+00:00;tb-postgres-1;running;0;none
2026-09-07T12:46:00+00:00;tb-kafka-1;running;0;none
2026-09-07T12:46:12+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T12:46:12+00:00;tb-postgres-1;running;0;none
2026-09-07T12:46:12+00:00;tb-kafka-1;running;0;none
2026-09-07T12:46:24+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T12:46:24+00:00;tb-postgres-1;running;0;none
2026-09-07T12:46:24+00:00;tb-kafka-1;running;0;none
2026-09-07T12:46:37+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T12:46:37+00:00;tb-postgres-1;running;0;none
2026-09-07T12:46:37+00:00;tb-kafka-1;running;0;none
2026-09-07T12:46:49+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T12:46:49+00:00;tb-postgres-1;running;0;none
2026-09-07T12:46:49+00:00;tb-kafka-1;running;0;none
2026-09-07T12:47:01+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T12:47:01+00:00;tb-postgres-1;running;0;none
2026-09-07T12:47:01+00:00;tb-kafka-1;running;0;none
2026-09-07T12:47:13+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T12:47:13+00:00;tb-postgres-1;running;0;none
2026-09-07T12:47:13+00:00;tb-kafka-1;running;0;none
2026-09-07T12:47:25+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T12:47:25+00:00;tb-postgres-1;running;0;none
2026-09-07T12:47:25+00:00;tb-kafka-1;running;0;none
2026-09-07T12:47:37+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T12:47:37+00:00;tb-postgres-1;running;0;none
2026-09-07T12:47:37+00:00;tb-kafka-1;running;0;none
2026-09-07T12:47:49+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T12:47:49+00:00;tb-postgres-1;running;0;none
2026-09-07T12:47:49+00:00;tb-kafka-1;running;0;none
2026-09-07T12:48:01+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T12:48:01+00:00;tb-postgres-1;running;0;none
2026-09-07T12:48:01+00:00;tb-kafka-1;running;0;none
2026-09-07T12:48:14+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T12:48:14+00:00;tb-postgres-1;running;0;none
2026-09-07T12:48:14+00:00;tb-kafka-1;running;0;none
2026-09-07T12:48:25+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T12:48:25+00:00;tb-postgres-1;running;0;none
2026-09-07T12:48:25+00:00;tb-kafka-1;running;0;none
2026-09-07T12:48:37+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T12:48:37+00:00;tb-postgres-1;running;0;none
2026-09-07T12:48:37+00:00;tb-kafka-1;running;0;none
2026-09-07T12:48:49+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T12:48:49+00:00;tb-postgres-1;running;0;none
2026-09-07T12:48:49+00:00;tb-kafka-1;running;0;none
2026-09-07T12:49:01+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T12:49:01+00:00;tb-postgres-1;running;0;none
2026-09-07T12:49:01+00:00;tb-kafka-1;running;0;none
2026-09-07T12:49:13+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T12:49:13+00:00;tb-postgres-1;running;0;none
2026-09-07T12:49:13+00:00;tb-kafka-1;running;0;none
2026-09-07T12:49:25+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T12:49:25+00:00;tb-postgres-1;running;0;none
2026-09-07T12:49:25+00:00;tb-kafka-1;running;0;none
2026-09-07T12:49:37+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T12:49:37+00:00;tb-postgres-1;running;0;none
2026-09-07T12:49:37+00:00;tb-kafka-1;running;0;none
2026-09-07T12:49:50+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T12:49:50+00:00;tb-postgres-1;running;0;none
2026-09-07T12:49:50+00:00;tb-kafka-1;running;0;none
2026-09-07T12:50:02+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T12:50:02+00:00;tb-postgres-1;running;0;none
2026-09-07T12:50:02+00:00;tb-kafka-1;running;0;none
2026-09-07T12:50:14+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T12:50:14+00:00;tb-postgres-1;running;0;none
2026-09-07T12:50:14+00:00;tb-kafka-1;running;0;none
2026-09-07T12:50:26+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T12:50:26+00:00;tb-postgres-1;running;0;none
2026-09-07T12:50:26+00:00;tb-kafka-1;running;0;none
2026-09-07T12:50:38+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T12:50:38+00:00;tb-postgres-1;running;0;none
2026-09-07T12:50:38+00:00;tb-kafka-1;running;0;none
2026-09-07T12:50:50+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T12:50:50+00:00;tb-postgres-1;running;0;none
2026-09-07T12:50:50+00:00;tb-kafka-1;running;0;none
2026-09-07T12:51:02+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T12:51:02+00:00;tb-postgres-1;running;0;none
2026-09-07T12:51:02+00:00;tb-kafka-1;running;0;none
2026-09-07T12:51:14+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T12:51:14+00:00;tb-postgres-1;running;0;none
2026-09-07T12:51:14+00:00;tb-kafka-1;running;0;none
2026-09-07T12:51:26+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T12:51:26+00:00;tb-postgres-1;running;0;none
2026-09-07T12:51:26+00:00;tb-kafka-1;running;0;none
2026-09-07T12:51:39+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T12:51:39+00:00;tb-postgres-1;running;0;none
2026-09-07T12:51:39+00:00;tb-kafka-1;running;0;none
2026-09-07T12:51:51+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T12:51:51+00:00;tb-postgres-1;running;0;none
2026-09-07T12:51:51+00:00;tb-kafka-1;running;0;none
2026-09-07T12:52:03+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T12:52:03+00:00;tb-postgres-1;running;0;none
2026-09-07T12:52:03+00:00;tb-kafka-1;running;0;none
2026-09-07T12:52:15+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T12:52:15+00:00;tb-postgres-1;running;0;none
2026-09-07T12:52:15+00:00;tb-kafka-1;running;0;none
2026-09-07T12:52:27+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T12:52:27+00:00;tb-postgres-1;running;0;none
2026-09-07T12:52:27+00:00;tb-kafka-1;running;0;none
2026-09-07T12:52:39+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T12:52:39+00:00;tb-postgres-1;running;0;none
2026-09-07T12:52:39+00:00;tb-kafka-1;running;0;none
2026-09-07T12:52:51+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T12:52:51+00:00;tb-postgres-1;running;0;none
2026-09-07T12:52:51+00:00;tb-kafka-1;running;0;none
2026-09-07T12:53:03+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T12:53:03+00:00;tb-postgres-1;running;0;none
2026-09-07T12:53:03+00:00;tb-kafka-1;running;0;none
2026-09-07T12:53:16+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T12:53:16+00:00;tb-postgres-1;running;0;none
2026-09-07T12:53:16+00:00;tb-kafka-1;running;0;none
2026-09-07T12:53:28+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T12:53:28+00:00;tb-postgres-1;running;0;none
2026-09-07T12:53:28+00:00;tb-kafka-1;running;0;none
2026-09-07T12:53:40+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T12:53:40+00:00;tb-postgres-1;running;0;none
2026-09-07T12:53:40+00:00;tb-kafka-1;running;0;none
2026-09-07T12:53:52+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T12:53:52+00:00;tb-postgres-1;running;0;none
2026-09-07T12:53:52+00:00;tb-kafka-1;running;0;none
2026-09-07T12:54:04+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T12:54:04+00:00;tb-postgres-1;running;0;none
2026-09-07T12:54:04+00:00;tb-kafka-1;running;0;none
2026-09-07T12:54:16+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T12:54:16+00:00;tb-postgres-1;running;0;none
2026-09-07T12:54:16+00:00;tb-kafka-1;running;0;none
