timestamp;container;cpu;mem_usage;mem_percent;net_io;block_io
2026-09-07T12:44:48+00:00;tb-thingsboard-ce-1;14.45%;1.963GiB / 15.57GiB;12.61%;21.2GB / 35.2GB;220MB / 66.2MB
2026-09-07T12:44:48+00:00;tb-postgres-1;0.71%;4.27GiB / 15.57GiB;27.43%;19.6GB / 7.56GB;1.57TB / 3.88TB
2026-09-07T12:44:48+00:00;tb-kafka-1;5.88%;1.442GiB / 15.57GiB;9.26%;15.4GB / 12.2GB;661MB / 10.9GB
2026-09-07T12:45:00+00:00;tb-thingsboard-ce-1;26.00%;1.963GiB / 15.57GiB;12.61%;21.2GB / 35.2GB;220MB / 66.2MB
2026-09-07T12:45:00+00:00;tb-postgres-1;3.30%;4.271GiB / 15.57GiB;27.44%;19.6GB / 7.56GB;1.57TB / 3.88TB
2026-09-07T12:45:00+00:00;tb-kafka-1;5.52%;1.442GiB / 15.57GiB;9.27%;15.4GB / 12.2GB;661MB / 10.9GB
2026-09-07T12:45:12+00:00;tb-thingsboard-ce-1;13.74%;1.963GiB / 15.57GiB;12.61%;21.2GB / 35.2GB;220MB / 66.2MB
2026-09-07T12:45:12+00:00;tb-postgres-1;0.01%;4.269GiB / 15.57GiB;27.43%;19.6GB / 7.56GB;1.57TB / 3.88TB
2026-09-07T12:45:12+00:00;tb-kafka-1;6.60%;1.442GiB / 15.57GiB;9.26%;15.4GB / 12.2GB;661MB / 10.9GB
2026-09-07T12:45:24+00:00;tb-thingsboard-ce-1;18.24%;1.963GiB / 15.57GiB;12.61%;21.2GB / 35.2GB;220MB / 66.2MB
2026-09-07T12:45:24+00:00;tb-postgres-1;20.62%;4.27GiB / 15.57GiB;27.43%;19.6GB / 7.56GB;1.57TB / 3.88TB
2026-09-07T12:45:24+00:00;tb-kafka-1;8.33%;1.442GiB / 15.57GiB;9.26%;15.4GB / 12.2GB;661MB / 10.9GB
2026-09-07T12:45:36+00:00;tb-thingsboard-ce-1;17.06%;1.963GiB / 15.57GiB;12.61%;21.2GB / 35.2GB;220MB / 66.2MB
2026-09-07T12:45:36+00:00;tb-postgres-1;1.14%;4.27GiB / 15.57GiB;27.43%;19.6GB / 7.56GB;1.57TB / 3.88TB
2026-09-07T12:45:36+00:00;tb-kafka-1;6.43%;1.442GiB / 15.57GiB;9.26%;15.4GB / 12.2GB;661MB / 10.9GB
2026-09-07T12:45:48+00:00;tb-thingsboard-ce-1;30.14%;1.963GiB / 15.57GiB;12.61%;21.2GB / 35.2GB;220MB / 66.2MB
2026-09-07T12:45:48+00:00;tb-postgres-1;51.15%;4.27GiB / 15.57GiB;27.43%;19.6GB / 7.56GB;1.57TB / 3.88TB
2026-09-07T12:45:48+00:00;tb-kafka-1;6.02%;1.442GiB / 15.57GiB;9.27%;15.4GB / 12.2GB;661MB / 10.9GB
2026-09-07T12:46:00+00:00;tb-thingsboard-ce-1;15.46%;1.963GiB / 15.57GiB;12.61%;21.2GB / 35.2GB;220MB / 66.2MB
2026-09-07T12:46:00+00:00;tb-postgres-1;3.19%;4.27GiB / 15.57GiB;27.43%;19.6GB / 7.56GB;1.57TB / 3.88TB
2026-09-07T12:46:00+00:00;tb-kafka-1;6.66%;1.442GiB / 15.57GiB;9.27%;15.4GB / 12.2GB;661MB / 10.9GB
2026-09-07T12:46:12+00:00;tb-thingsboard-ce-1;15.24%;1.963GiB / 15.57GiB;12.61%;21.2GB / 35.2GB;220MB / 66.3MB
2026-09-07T12:46:12+00:00;tb-postgres-1;0.69%;4.27GiB / 15.57GiB;27.43%;19.6GB / 7.56GB;1.57TB / 3.88TB
2026-09-07T12:46:12+00:00;tb-kafka-1;5.70%;1.442GiB / 15.57GiB;9.26%;15.4GB / 12.2GB;661MB / 10.9GB
2026-09-07T12:46:24+00:00;tb-thingsboard-ce-1;14.52%;1.963GiB / 15.57GiB;12.61%;21.2GB / 35.2GB;220MB / 66.3MB
2026-09-07T12:46:24+00:00;tb-postgres-1;0.09%;4.27GiB / 15.57GiB;27.43%;19.6GB / 7.56GB;1.57TB / 3.88TB
2026-09-07T12:46:24+00:00;tb-kafka-1;8.64%;1.442GiB / 15.57GiB;9.27%;15.4GB / 12.2GB;661MB / 10.9GB
2026-09-07T12:46:37+00:00;tb-thingsboard-ce-1;14.34%;1.963GiB / 15.57GiB;12.61%;21.2GB / 35.2GB;220MB / 66.3MB
2026-09-07T12:46:37+00:00;tb-postgres-1;0.64%;4.27GiB / 15.57GiB;27.43%;19.6GB / 7.56GB;1.57TB / 3.88TB
2026-09-07T12:46:37+00:00;tb-kafka-1;6.65%;1.442GiB / 15.57GiB;9.27%;15.4GB / 12.2GB;661MB / 10.9GB
2026-09-07T12:46:49+00:00;tb-thingsboard-ce-1;27.23%;1.963GiB / 15.57GiB;12.61%;21.2GB / 35.2GB;220MB / 66.3MB
2026-09-07T12:46:49+00:00;tb-postgres-1;47.86%;4.271GiB / 15.57GiB;27.44%;19.6GB / 7.56GB;1.57TB / 3.88TB
2026-09-07T12:46:49+00:00;tb-kafka-1;6.46%;1.442GiB / 15.57GiB;9.26%;15.4GB / 12.2GB;661MB / 10.9GB
2026-09-07T12:47:01+00:00;tb-thingsboard-ce-1;16.48%;1.963GiB / 15.57GiB;12.61%;21.2GB / 35.2GB;220MB / 66.3MB
2026-09-07T12:47:01+00:00;tb-postgres-1;0.10%;4.27GiB / 15.57GiB;27.43%;19.6GB / 7.56GB;1.57TB / 3.88TB
2026-09-07T12:47:01+00:00;tb-kafka-1;5.91%;1.442GiB / 15.57GiB;9.27%;15.4GB / 12.2GB;661MB / 10.9GB
2026-09-07T12:47:13+00:00;tb-thingsboard-ce-1;14.17%;1.963GiB / 15.57GiB;12.61%;21.2GB / 35.2GB;220MB / 66.3MB
2026-09-07T12:47:13+00:00;tb-postgres-1;42.21%;4.271GiB / 15.57GiB;27.44%;19.6GB / 7.56GB;1.57TB / 3.88TB
2026-09-07T12:47:13+00:00;tb-kafka-1;8.27%;1.442GiB / 15.57GiB;9.27%;15.4GB / 12.2GB;661MB / 10.9GB
2026-09-07T12:47:25+00:00;tb-thingsboard-ce-1;15.59%;1.963GiB / 15.57GiB;12.61%;21.2GB / 35.2GB;220MB / 66.3MB
2026-09-07T12:47:25+00:00;tb-postgres-1;0.76%;4.273GiB / 15.57GiB;27.45%;19.6GB / 7.56GB;1.57TB / 3.88TB
2026-09-07T12:47:25+00:00;tb-kafka-1;5.44%;1.442GiB / 15.57GiB;9.26%;15.4GB / 12.2GB;661MB / 10.9GB
2026-09-07T12:47:37+00:00;tb-thingsboard-ce-1;14.79%;1.963GiB / 15.57GiB;12.61%;21.2GB / 35.2GB;220MB / 66.3MB
2026-09-07T12:47:37+00:00;tb-postgres-1;0.06%;4.273GiB / 15.57GiB;27.45%;19.6GB / 7.56GB;1.57TB / 3.88TB
2026-09-07T12:47:37+00:00;tb-kafka-1;6.54%;1.442GiB / 15.57GiB;9.26%;15.4GB / 12.2GB;661MB / 10.9GB
2026-09-07T12:47:49+00:00;tb-thingsboard-ce-1;14.40%;1.963GiB / 15.57GiB;12.61%;21.2GB / 35.3GB;220MB / 66.3MB
2026-09-07T12:47:49+00:00;tb-postgres-1;0.09%;4.272GiB / 15.57GiB;27.45%;19.6GB / 7.57GB;1.57TB / 3.88TB
2026-09-07T12:47:49+00:00;tb-kafka-1;10.67%;1.442GiB / 15.57GiB;9.26%;15.4GB / 12.2GB;661MB / 10.9GB
2026-09-07T12:48:01+00:00;tb-thingsboard-ce-1;16.23%;1.963GiB / 15.57GiB;12.61%;21.2GB / 35.3GB;220MB / 66.3MB
2026-09-07T12:48:01+00:00;tb-postgres-1;0.13%;4.272GiB / 15.57GiB;27.45%;19.6GB / 7.57GB;1.57TB / 3.88TB
2026-09-07T12:48:01+00:00;tb-kafka-1;6.79%;1.442GiB / 15.57GiB;9.27%;15.4GB / 12.2GB;661MB / 10.9GB
2026-09-07T12:48:14+00:00;tb-thingsboard-ce-1;15.67%;1.963GiB / 15.57GiB;12.61%;21.2GB / 35.3GB;220MB / 66.3MB
2026-09-07T12:48:14+00:00;tb-postgres-1;0.69%;4.273GiB / 15.57GiB;27.45%;19.6GB / 7.57GB;1.57TB / 3.88TB
2026-09-07T12:48:14+00:00;tb-kafka-1;5.58%;1.442GiB / 15.57GiB;9.27%;15.4GB / 12.2GB;661MB / 10.9GB
2026-09-07T12:48:25+00:00;tb-thingsboard-ce-1;15.45%;1.963GiB / 15.57GiB;12.61%;21.2GB / 35.3GB;220MB / 66.3MB
2026-09-07T12:48:25+00:00;tb-postgres-1;32.94%;4.273GiB / 15.57GiB;27.45%;19.6GB / 7.57GB;1.57TB / 3.88TB
2026-09-07T12:48:25+00:00;tb-kafka-1;6.03%;1.442GiB / 15.57GiB;9.26%;15.4GB / 12.2GB;661MB / 10.9GB
2026-09-07T12:48:37+00:00;tb-thingsboard-ce-1;15.09%;1.963GiB / 15.57GiB;12.61%;21.2GB / 35.3GB;220MB / 66.3MB
2026-09-07T12:48:37+00:00;tb-postgres-1;0.08%;4.273GiB / 15.57GiB;27.45%;19.6GB / 7.57GB;1.57TB / 3.88TB
2026-09-07T12:48:37+00:00;tb-kafka-1;6.46%;1.443GiB / 15.57GiB;9.27%;15.4GB / 12.2GB;661MB / 10.9GB
2026-09-07T12:48:49+00:00;tb-thingsboard-ce-1;18.17%;1.963GiB / 15.57GiB;12.61%;21.2GB / 35.3GB;220MB / 66.3MB
2026-09-07T12:48:49+00:00;tb-postgres-1;17.81%;4.273GiB / 15.57GiB;27.45%;19.6GB / 7.57GB;1.57TB / 3.88TB
2026-09-07T12:48:49+00:00;tb-kafka-1;9.49%;1.442GiB / 15.57GiB;9.27%;15.4GB / 12.2GB;661MB / 10.9GB
2026-09-07T12:49:01+00:00;tb-thingsboard-ce-1;17.23%;1.963GiB / 15.57GiB;12.61%;21.2GB / 35.3GB;220MB / 66.3MB
2026-09-07T12:49:01+00:00;tb-postgres-1;0.14%;4.273GiB / 15.57GiB;27.45%;19.6GB / 7.57GB;1.57TB / 3.88TB
2026-09-07T12:49:01+00:00;tb-kafka-1;6.81%;1.442GiB / 15.57GiB;9.26%;15.4GB / 12.2GB;661MB / 10.9GB
2026-09-07T12:49:13+00:00;tb-thingsboard-ce-1;23.24%;1.963GiB / 15.57GiB;12.61%;21.2GB / 35.3GB;220MB / 66.3MB
2026-09-07T12:49:13+00:00;tb-postgres-1;46.09%;4.273GiB / 15.57GiB;27.45%;19.6GB / 7.57GB;1.57TB / 3.88TB
2026-09-07T12:49:13+00:00;tb-kafka-1;5.24%;1.442GiB / 15.57GiB;9.27%;15.4GB / 12.2GB;661MB / 10.9GB
2026-09-07T12:49:25+00:00;tb-thingsboard-ce-1;15.96%;1.963GiB / 15.57GiB;12.61%;21.2GB / 35.3GB;220MB / 66.3MB
2026-09-07T12:49:25+00:00;tb-postgres-1;0.69%;4.273GiB / 15.57GiB;27.45%;19.6GB / 7.57GB;1.57TB / 3.88TB
2026-09-07T12:49:25+00:00;tb-kafka-1;6.36%;1.442GiB / 15.57GiB;9.27%;15.4GB / 12.2GB;661MB / 10.9GB
2026-09-07T12:49:37+00:00;tb-thingsboard-ce-1;14.20%;1.963GiB / 15.57GiB;12.61%;21.2GB / 35.3GB;220MB / 66.3MB
2026-09-07T12:49:37+00:00;tb-postgres-1;0.07%;4.273GiB / 15.57GiB;27.45%;19.6GB / 7.57GB;1.57TB / 3.88TB
2026-09-07T12:49:37+00:00;tb-kafka-1;5.91%;1.442GiB / 15.57GiB;9.27%;15.4GB / 12.2GB;661MB / 10.9GB
2026-09-07T12:49:50+00:00;tb-thingsboard-ce-1;14.75%;1.963GiB / 15.57GiB;12.61%;21.2GB / 35.3GB;220MB / 66.3MB
2026-09-07T12:49:50+00:00;tb-postgres-1;0.09%;4.273GiB / 15.57GiB;27.45%;19.6GB / 7.57GB;1.57TB / 3.88TB
2026-09-07T12:49:50+00:00;tb-kafka-1;10.46%;1.442GiB / 15.57GiB;9.26%;15.4GB / 12.2GB;661MB / 10.9GB
2026-09-07T12:50:02+00:00;tb-thingsboard-ce-1;13.57%;1.963GiB / 15.57GiB;12.61%;21.2GB / 35.3GB;220MB / 66.3MB
2026-09-07T12:50:02+00:00;tb-postgres-1;0.01%;4.273GiB / 15.57GiB;27.45%;19.6GB / 7.57GB;1.57TB / 3.88TB
2026-09-07T12:50:02+00:00;tb-kafka-1;6.22%;1.442GiB / 15.57GiB;9.26%;15.4GB / 12.2GB;661MB / 10.9GB
2026-09-07T12:50:14+00:00;tb-thingsboard-ce-1;17.45%;1.963GiB / 15.57GiB;12.61%;21.2GB / 35.3GB;220MB / 66.3MB
2026-09-07T12:50:14+00:00;tb-postgres-1;25.96%;4.274GiB / 15.57GiB;27.45%;19.6GB / 7.57GB;1.57TB / 3.88TB
2026-09-07T12:50:14+00:00;tb-kafka-1;7.18%;1.442GiB / 15.57GiB;9.27%;15.4GB / 12.2GB;661MB / 10.9GB
2026-09-07T12:50:26+00:00;tb-thingsboard-ce-1;16.21%;1.963GiB / 15.57GiB;12.61%;21.2GB / 35.3GB;220MB / 66.3MB
2026-09-07T12:50:26+00:00;tb-postgres-1;0.79%;4.274GiB / 15.57GiB;27.45%;19.6GB / 7.57GB;1.57TB / 3.88TB
2026-09-07T12:50:26+00:00;tb-kafka-1;5.98%;1.442GiB / 15.57GiB;9.27%;15.4GB / 12.2GB;661MB / 10.9GB
2026-09-07T12:50:38+00:00;tb-thingsboard-ce-1;24.26%;1.963GiB / 15.57GiB;12.61%;21.2GB / 35.3GB;220MB / 66.3MB
2026-09-07T12:50:38+00:00;tb-postgres-1;44.53%;4.273GiB / 15.57GiB;27.45%;19.6GB / 7.57GB;1.57TB / 3.88TB
2026-09-07T12:50:38+00:00;tb-kafka-1;5.36%;1.442GiB / 15.57GiB;9.27%;15.4GB / 12.2GB;661MB / 10.9GB
2026-09-07T12:50:50+00:00;tb-thingsboard-ce-1;15.26%;1.963GiB / 15.57GiB;12.61%;21.2GB / 35.3GB;220MB / 66.3MB
2026-09-07T12:50:50+00:00;tb-postgres-1;3.53%;4.274GiB / 15.57GiB;27.46%;19.6GB / 7.57GB;1.57TB / 3.88TB
2026-09-07T12:50:50+00:00;tb-kafka-1;5.79%;1.442GiB / 15.57GiB;9.27%;15.4GB / 12.2GB;661MB / 10.9GB
2026-09-07T12:51:02+00:00;tb-thingsboard-ce-1;14.37%;1.963GiB / 15.57GiB;12.61%;21.2GB / 35.3GB;220MB / 66.3MB
2026-09-07T12:51:02+00:00;tb-postgres-1;0.07%;4.273GiB / 15.57GiB;27.45%;19.6GB / 7.57GB;1.57TB / 3.88TB
2026-09-07T12:51:02+00:00;tb-kafka-1;5.99%;1.442GiB / 15.57GiB;9.27%;15.4GB / 12.2GB;661MB / 10.9GB
2026-09-07T12:51:14+00:00;tb-thingsboard-ce-1;15.32%;1.963GiB / 15.57GiB;12.61%;21.2GB / 35.3GB;220MB / 66.3MB
2026-09-07T12:51:14+00:00;tb-postgres-1;0.63%;4.273GiB / 15.57GiB;27.45%;19.6GB / 7.57GB;1.57TB / 3.88TB
2026-09-07T12:51:14+00:00;tb-kafka-1;8.22%;1.442GiB / 15.57GiB;9.27%;15.4GB / 12.2GB;661MB / 10.9GB
2026-09-07T12:51:26+00:00;tb-thingsboard-ce-1;15.15%;1.963GiB / 15.57GiB;12.61%;21.2GB / 35.3GB;220MB / 66.3MB
2026-09-07T12:51:26+00:00;tb-postgres-1;0.72%;4.273GiB / 15.57GiB;27.45%;19.6GB / 7.57GB;1.57TB / 3.88TB
2026-09-07T12:51:26+00:00;tb-kafka-1;6.84%;1.442GiB / 15.57GiB;9.27%;15.4GB / 12.2GB;661MB / 10.9GB
2026-09-07T12:51:39+00:00;tb-thingsboard-ce-1;15.02%;1.963GiB / 15.57GiB;12.61%;21.2GB / 35.3GB;220MB / 66.3MB
2026-09-07T12:51:39+00:00;tb-postgres-1;40.35%;4.274GiB / 15.57GiB;27.46%;19.6GB / 7.57GB;1.57TB / 3.88TB
2026-09-07T12:51:39+00:00;tb-kafka-1;8.16%;1.442GiB / 15.57GiB;9.27%;15.4GB / 12.2GB;661MB / 10.9GB
2026-09-07T12:51:51+00:00;tb-thingsboard-ce-1;16.03%;1.963GiB / 15.57GiB;12.61%;21.2GB / 35.3GB;220MB / 66.3MB
2026-09-07T12:51:51+00:00;tb-postgres-1;3.31%;4.274GiB / 15.57GiB;27.46%;19.6GB / 7.57GB;1.57TB / 3.88TB
2026-09-07T12:51:51+00:00;tb-kafka-1;6.55%;1.443GiB / 15.57GiB;9.27%;15.4GB / 12.2GB;661MB / 10.9GB
2026-09-07T12:52:03+00:00;tb-thingsboard-ce-1;13.39%;1.963GiB / 15.57GiB;12.61%;21.2GB / 35.3GB;220MB / 66.3MB
2026-09-07T12:52:03+00:00;tb-postgres-1;21.55%;4.274GiB / 15.57GiB;27.46%;19.6GB / 7.57GB;1.57TB / 3.88TB
2026-09-07T12:52:03+00:00;tb-kafka-1;8.61%;1.442GiB / 15.57GiB;9.27%;15.4GB / 12.2GB;661MB / 10.9GB
2026-09-07T12:52:15+00:00;tb-thingsboard-ce-1;16.21%;1.963GiB / 15.57GiB;12.61%;21.2GB / 35.3GB;220MB / 66.3MB
2026-09-07T12:52:15+00:00;tb-postgres-1;0.09%;4.274GiB / 15.57GiB;27.45%;19.6GB / 7.57GB;1.57TB / 3.88TB
2026-09-07T12:52:15+00:00;tb-kafka-1;6.28%;1.443GiB / 15.57GiB;9.27%;15.4GB / 12.2GB;661MB / 10.9GB
2026-09-07T12:52:27+00:00;tb-thingsboard-ce-1;16.37%;1.963GiB / 15.57GiB;12.61%;21.2GB / 35.3GB;220MB / 66.3MB
2026-09-07T12:52:27+00:00;tb-postgres-1;0.09%;4.274GiB / 15.57GiB;27.46%;19.6GB / 7.57GB;1.57TB / 3.88TB
2026-09-07T12:52:27+00:00;tb-kafka-1;5.24%;1.443GiB / 15.57GiB;9.27%;15.4GB / 12.2GB;661MB / 10.9GB
2026-09-07T12:52:39+00:00;tb-thingsboard-ce-1;24.20%;1.963GiB / 15.57GiB;12.61%;21.2GB / 35.3GB;220MB / 66.3MB
2026-09-07T12:52:39+00:00;tb-postgres-1;0.12%;4.274GiB / 15.57GiB;27.46%;19.6GB / 7.57GB;1.57TB / 3.88TB
2026-09-07T12:52:39+00:00;tb-kafka-1;5.66%;1.442GiB / 15.57GiB;9.27%;15.4GB / 12.2GB;661MB / 10.9GB
2026-09-07T12:52:51+00:00;tb-thingsboard-ce-1;13.98%;1.963GiB / 15.57GiB;12.61%;21.2GB / 35.3GB;220MB / 66.3MB
2026-09-07T12:52:51+00:00;tb-postgres-1;0.17%;4.274GiB / 15.57GiB;27.46%;19.6GB / 7.57GB;1.57TB / 3.88TB
2026-09-07T12:52:51+00:00;tb-kafka-1;6.06%;1.442GiB / 15.57GiB;9.27%;15.4GB / 12.2GB;661MB / 10.9GB
2026-09-07T12:53:03+00:00;tb-thingsboard-ce-1;26.62%;1.963GiB / 15.57GiB;12.61%;21.2GB / 35.3GB;220MB / 66.3MB
2026-09-07T12:53:03+00:00;tb-postgres-1;48.97%;4.274GiB / 15.57GiB;27.46%;19.6GB / 7.57GB;1.57TB / 3.88TB
2026-09-07T12:53:03+00:00;tb-kafka-1;5.01%;1.443GiB / 15.57GiB;9.27%;15.4GB / 12.2GB;661MB / 10.9GB
2026-09-07T12:53:16+00:00;tb-thingsboard-ce-1;16.66%;1.963GiB / 15.57GiB;12.61%;21.2GB / 35.3GB;220MB / 66.3MB
2026-09-07T12:53:16+00:00;tb-postgres-1;0.74%;4.274GiB / 15.57GiB;27.46%;19.6GB / 7.57GB;1.57TB / 3.88TB
2026-09-07T12:53:16+00:00;tb-kafka-1;6.62%;1.442GiB / 15.57GiB;9.27%;15.4GB / 12.2GB;661MB / 10.9GB
2026-09-07T12:53:28+00:00;tb-thingsboard-ce-1;17.43%;1.963GiB / 15.57GiB;12.61%;21.2GB / 35.3GB;220MB / 66.3MB
2026-09-07T12:53:28+00:00;tb-postgres-1;6.40%;4.275GiB / 15.57GiB;27.46%;19.6GB / 7.57GB;1.57TB / 3.88TB
2026-09-07T12:53:28+00:00;tb-kafka-1;5.63%;1.442GiB / 15.57GiB;9.27%;15.4GB / 12.2GB;661MB / 10.9GB
2026-09-07T12:53:40+00:00;tb-thingsboard-ce-1;14.36%;1.963GiB / 15.57GiB;12.61%;21.2GB / 35.3GB;220MB / 66.3MB
2026-09-07T12:53:40+00:00;tb-postgres-1;3.26%;4.274GiB / 15.57GiB;27.46%;19.6GB / 7.58GB;1.57TB / 3.88TB
2026-09-07T12:53:40+00:00;tb-kafka-1;5.49%;1.443GiB / 15.57GiB;9.27%;15.4GB / 12.2GB;661MB / 10.9GB
2026-09-07T12:53:52+00:00;tb-thingsboard-ce-1;13.64%;1.963GiB / 15.57GiB;12.61%;21.2GB / 35.3GB;220MB / 66.3MB
2026-09-07T12:53:52+00:00;tb-postgres-1;0.08%;4.274GiB / 15.57GiB;27.46%;19.6GB / 7.58GB;1.57TB / 3.88TB
2026-09-07T12:53:52+00:00;tb-kafka-1;5.45%;1.443GiB / 15.57GiB;9.27%;15.4GB / 12.2GB;661MB / 10.9GB
2026-09-07T12:54:04+00:00;tb-thingsboard-ce-1;13.57%;1.963GiB / 15.57GiB;12.61%;21.2GB / 35.3GB;220MB / 66.3MB
2026-09-07T12:54:04+00:00;tb-postgres-1;0.10%;4.275GiB / 15.57GiB;27.46%;19.6GB / 7.58GB;1.57TB / 3.88TB
2026-09-07T12:54:04+00:00;tb-kafka-1;8.92%;1.443GiB / 15.57GiB;9.27%;15.4GB / 12.2GB;661MB / 10.9GB
2026-09-07T12:54:16+00:00;tb-thingsboard-ce-1;15.88%;1.963GiB / 15.57GiB;12.61%;21.2GB / 35.3GB;220MB / 66.3MB
2026-09-07T12:54:16+00:00;tb-postgres-1;1.34%;4.274GiB / 15.57GiB;27.46%;19.6GB / 7.58GB;1.57TB / 3.88TB
2026-09-07T12:54:16+00:00;tb-kafka-1;6.39%;1.443GiB / 15.57GiB;9.27%;15.4GB / 12.2GB;661MB / 10.9GB
2026-09-07T12:54:28+00:00;tb-thingsboard-ce-1;24.21%;1.963GiB / 15.57GiB;12.61%;21.2GB / 35.3GB;220MB / 66.3MB
2026-09-07T12:54:28+00:00;tb-postgres-1;45.71%;4.275GiB / 15.57GiB;27.46%;19.6GB / 7.58GB;1.57TB / 3.88TB
2026-09-07T12:54:28+00:00;tb-kafka-1;5.52%;1.442GiB / 15.57GiB;9.27%;15.4GB / 12.2GB;661MB / 10.9GB
2026-09-07T12:54:41+00:00;tb-thingsboard-ce-1;13.80%;1.963GiB / 15.57GiB;12.61%;21.2GB / 35.3GB;220MB / 66.3MB
2026-09-07T12:54:41+00:00;tb-postgres-1;3.49%;4.274GiB / 15.57GiB;27.46%;19.6GB / 7.58GB;1.57TB / 3.88TB
2026-09-07T12:54:41+00:00;tb-kafka-1;5.88%;1.442GiB / 15.57GiB;9.26%;15.4GB / 12.2GB;661MB / 10.9GB
2026-09-07T12:54:53+00:00;tb-thingsboard-ce-1;15.49%;1.963GiB / 15.57GiB;12.61%;21.2GB / 35.3GB;220MB / 66.3MB
2026-09-07T12:54:53+00:00;tb-postgres-1;2.34%;4.274GiB / 15.57GiB;27.46%;19.6GB / 7.58GB;1.57TB / 3.88TB
2026-09-07T12:54:53+00:00;tb-kafka-1;5.33%;1.443GiB / 15.57GiB;9.27%;15.4GB / 12.2GB;661MB / 10.9GB
2026-09-07T12:55:05+00:00;tb-thingsboard-ce-1;18.09%;1.963GiB / 15.57GiB;12.61%;21.2GB / 35.3GB;220MB / 66.4MB
2026-09-07T12:55:05+00:00;tb-postgres-1;0.79%;4.274GiB / 15.57GiB;27.46%;19.6GB / 7.58GB;1.57TB / 3.88TB
2026-09-07T12:55:05+00:00;tb-kafka-1;6.97%;1.442GiB / 15.57GiB;9.27%;15.4GB / 12.2GB;661MB / 10.9GB
2026-09-07T12:55:17+00:00;tb-thingsboard-ce-1;14.74%;1.963GiB / 15.57GiB;12.61%;21.2GB / 35.3GB;220MB / 66.4MB
2026-09-07T12:55:17+00:00;tb-postgres-1;1.80%;4.275GiB / 15.57GiB;27.46%;19.6GB / 7.58GB;1.57TB / 3.88TB
2026-09-07T12:55:17+00:00;tb-kafka-1;5.36%;1.443GiB / 15.57GiB;9.27%;15.4GB / 12.2GB;661MB / 10.9GB
2026-09-07T12:55:29+00:00;tb-thingsboard-ce-1;16.05%;1.963GiB / 15.57GiB;12.61%;21.2GB / 35.3GB;220MB / 66.4MB
2026-09-07T12:55:29+00:00;tb-postgres-1;37.04%;4.275GiB / 15.57GiB;27.46%;19.6GB / 7.58GB;1.57TB / 3.88TB
2026-09-07T12:55:29+00:00;tb-kafka-1;5.84%;1.442GiB / 15.57GiB;9.27%;15.4GB / 12.2GB;661MB / 10.9GB
2026-09-07T12:55:41+00:00;tb-thingsboard-ce-1;15.68%;1.963GiB / 15.57GiB;12.61%;21.2GB / 35.3GB;220MB / 66.4MB
2026-09-07T12:55:41+00:00;tb-postgres-1;1.22%;4.275GiB / 15.57GiB;27.46%;19.6GB / 7.58GB;1.57TB / 3.88TB
2026-09-07T12:55:41+00:00;tb-kafka-1;5.94%;1.442GiB / 15.57GiB;9.27%;15.4GB / 12.2GB;661MB / 10.9GB
