timestamp;container;status;restart_count;health
2026-09-07T13:08:50+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T13:08:50+00:00;tb-postgres-1;running;0;none
2026-09-07T13:08:50+00:00;tb-kafka-1;running;0;none
2026-09-07T13:09:02+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T13:09:02+00:00;tb-postgres-1;running;0;none
2026-09-07T13:09:02+00:00;tb-kafka-1;running;0;none
2026-09-07T13:09:15+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T13:09:15+00:00;tb-postgres-1;running;0;none
2026-09-07T13:09:15+00:00;tb-kafka-1;running;0;none
2026-09-07T13:09:27+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T13:09:27+00:00;tb-postgres-1;running;0;none
2026-09-07T13:09:27+00:00;tb-kafka-1;running;0;none
2026-09-07T13:09:39+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T13:09:39+00:00;tb-postgres-1;running;0;none
2026-09-07T13:09:39+00:00;tb-kafka-1;running;0;none
2026-09-07T13:09:51+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T13:09:51+00:00;tb-postgres-1;running;0;none
2026-09-07T13:09:51+00:00;tb-kafka-1;running;0;none
2026-09-07T13:10:03+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T13:10:03+00:00;tb-postgres-1;running;0;none
2026-09-07T13:10:03+00:00;tb-kafka-1;running;0;none
2026-09-07T13:10:15+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T13:10:15+00:00;tb-postgres-1;running;0;none
2026-09-07T13:10:15+00:00;tb-kafka-1;running;0;none
2026-09-07T13:10:27+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T13:10:27+00:00;tb-postgres-1;running;0;none
2026-09-07T13:10:27+00:00;tb-kafka-1;running;0;none
2026-09-07T13:10:39+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T13:10:39+00:00;tb-postgres-1;running;0;none
2026-09-07T13:10:39+00:00;tb-kafka-1;running;0;none
2026-09-07T13:10:52+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T13:10:52+00:00;tb-postgres-1;running;0;none
2026-09-07T13:10:52+00:00;tb-kafka-1;running;0;none
2026-09-07T13:11:04+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T13:11:04+00:00;tb-postgres-1;running;0;none
2026-09-07T13:11:04+00:00;tb-kafka-1;running;0;none
2026-09-07T13:11:16+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T13:11:16+00:00;tb-postgres-1;running;0;none
2026-09-07T13:11:16+00:00;tb-kafka-1;running;0;none
2026-09-07T13:11:28+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T13:11:28+00:00;tb-postgres-1;running;0;none
2026-09-07T13:11:28+00:00;tb-kafka-1;running;0;none
2026-09-07T13:11:40+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T13:11:40+00:00;tb-postgres-1;running;0;none
2026-09-07T13:11:40+00:00;tb-kafka-1;running;0;none
2026-09-07T13:11:52+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T13:11:52+00:00;tb-postgres-1;running;0;none
2026-09-07T13:11:52+00:00;tb-kafka-1;running;0;none
2026-09-07T13:12:04+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T13:12:04+00:00;tb-postgres-1;running;0;none
2026-09-07T13:12:04+00:00;tb-kafka-1;running;0;none
2026-09-07T13:12:17+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T13:12:17+00:00;tb-postgres-1;running;0;none
2026-09-07T13:12:17+00:00;tb-kafka-1;running;0;none
2026-09-07T13:12:29+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T13:12:29+00:00;tb-postgres-1;running;0;none
2026-09-07T13:12:29+00:00;tb-kafka-1;running;0;none
2026-09-07T13:12:41+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T13:12:41+00:00;tb-postgres-1;running;0;none
2026-09-07T13:12:41+00:00;tb-kafka-1;running;0;none
2026-09-07T13:12:53+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T13:12:53+00:00;tb-postgres-1;running;0;none
2026-09-07T13:12:53+00:00;tb-kafka-1;running;0;none
2026-09-07T13:13:05+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T13:13:05+00:00;tb-postgres-1;running;0;none
2026-09-07T13:13:05+00:00;tb-kafka-1;running;0;none
2026-09-07T13:13:17+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T13:13:17+00:00;tb-postgres-1;running;0;none
2026-09-07T13:13:17+00:00;tb-kafka-1;running;0;none
2026-09-07T13:13:29+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T13:13:29+00:00;tb-postgres-1;running;0;none
2026-09-07T13:13:29+00:00;tb-kafka-1;running;0;none
2026-09-07T13:13:41+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T13:13:41+00:00;tb-postgres-1;running;0;none
2026-09-07T13:13:41+00:00;tb-kafka-1;running;0;none
2026-09-07T13:13:54+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T13:13:54+00:00;tb-postgres-1;running;0;none
2026-09-07T13:13:54+00:00;tb-kafka-1;running;0;none
2026-09-07T13:14:06+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T13:14:06+00:00;tb-postgres-1;running;0;none
2026-09-07T13:14:06+00:00;tb-kafka-1;running;0;none
2026-09-07T13:14:18+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T13:14:18+00:00;tb-postgres-1;running;0;none
2026-09-07T13:14:18+00:00;tb-kafka-1;running;0;none
2026-09-07T13:14:30+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T13:14:30+00:00;tb-postgres-1;running;0;none
2026-09-07T13:14:30+00:00;tb-kafka-1;running;0;none
2026-09-07T13:14:42+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T13:14:42+00:00;tb-postgres-1;running;0;none
2026-09-07T13:14:42+00:00;tb-kafka-1;running;0;none
2026-09-07T13:14:54+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T13:14:54+00:00;tb-postgres-1;running;0;none
2026-09-07T13:14:54+00:00;tb-kafka-1;running;0;none
2026-09-07T13:15:06+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T13:15:06+00:00;tb-postgres-1;running;0;none
2026-09-07T13:15:06+00:00;tb-kafka-1;running;0;none
2026-09-07T13:15:18+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T13:15:18+00:00;tb-postgres-1;running;0;none
2026-09-07T13:15:18+00:00;tb-kafka-1;running;0;none
2026-09-07T13:15:31+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T13:15:31+00:00;tb-postgres-1;running;0;none
2026-09-07T13:15:31+00:00;tb-kafka-1;running;0;none
2026-09-07T13:15:43+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T13:15:43+00:00;tb-postgres-1;running;0;none
2026-09-07T13:15:43+00:00;tb-kafka-1;running;0;none
2026-09-07T13:15:55+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T13:15:55+00:00;tb-postgres-1;running;0;none
2026-09-07T13:15:55+00:00;tb-kafka-1;running;0;none
2026-09-07T13:16:07+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T13:16:07+00:00;tb-postgres-1;running;0;none
2026-09-07T13:16:07+00:00;tb-kafka-1;running;0;none
2026-09-07T13:16:19+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T13:16:19+00:00;tb-postgres-1;running;0;none
2026-09-07T13:16:19+00:00;tb-kafka-1;running;0;none
2026-09-07T13:16:31+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T13:16:31+00:00;tb-postgres-1;running;0;none
2026-09-07T13:16:31+00:00;tb-kafka-1;running;0;none
2026-09-07T13:16:43+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T13:16:43+00:00;tb-postgres-1;running;0;none
2026-09-07T13:16:43+00:00;tb-kafka-1;running;0;none
2026-09-07T13:16:55+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T13:16:55+00:00;tb-postgres-1;running;0;none
2026-09-07T13:16:55+00:00;tb-kafka-1;running;0;none
2026-09-07T13:17:08+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T13:17:08+00:00;tb-postgres-1;running;0;none
2026-09-07T13:17:08+00:00;tb-kafka-1;running;0;none
2026-09-07T13:17:20+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T13:17:20+00:00;tb-postgres-1;running;0;none
2026-09-07T13:17:20+00:00;tb-kafka-1;running;0;none
2026-09-07T13:17:32+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T13:17:32+00:00;tb-postgres-1;running;0;none
2026-09-07T13:17:32+00:00;tb-kafka-1;running;0;none
2026-09-07T13:17:44+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T13:17:44+00:00;tb-postgres-1;running;0;none
2026-09-07T13:17:44+00:00;tb-kafka-1;running;0;none
2026-09-07T13:17:56+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T13:17:56+00:00;tb-postgres-1;running;0;none
2026-09-07T13:17:56+00:00;tb-kafka-1;running;0;none
2026-09-07T13:18:08+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T13:18:08+00:00;tb-postgres-1;running;0;none
2026-09-07T13:18:08+00:00;tb-kafka-1;running;0;none
2026-09-07T13:18:20+00:00;tb-thingsboard-ce-1;running;0;none
2026-09-07T13:18:20+00:00;tb-postgres-1;running;0;none
2026-09-07T13:18:20+00:00;tb-kafka-1;running;0;none
