timestamp;container;cpu;mem_usage;mem_percent;net_io;block_io
2026-09-04T16:31:12+00:00;tb-postgres-1;0.03%;2.998GiB / 15.57GiB;19.26%;1.21GB / 518MB;2.17GB / 11.3GB
2026-09-04T16:31:12+00:00;tb-kafka-1;7.20%;1.625GiB / 15.57GiB;10.44%;3.5GB / 2.68GB;155MB / 2.12GB
2026-09-04T16:31:24+00:00;tb-thingsboard-ce-1;17.92%;1.937GiB / 15.57GiB;12.44%;3.3GB / 4.82GB;74.2MB / 27MB
2026-09-04T16:31:24+00:00;tb-postgres-1;2.16%;2.999GiB / 15.57GiB;19.27%;1.22GB / 519MB;2.17GB / 11.3GB
2026-09-04T16:31:24+00:00;tb-kafka-1;6.69%;1.625GiB / 15.57GiB;10.44%;3.5GB / 2.68GB;155MB / 2.12GB
2026-09-04T16:31:36+00:00;tb-thingsboard-ce-1;15.91%;1.936GiB / 15.57GiB;12.44%;3.3GB / 4.82GB;74.2MB / 27MB
2026-09-04T16:31:36+00:00;tb-postgres-1;1.13%;2.999GiB / 15.57GiB;19.27%;1.22GB / 519MB;2.17GB / 11.3GB
2026-09-04T16:31:36+00:00;tb-kafka-1;8.31%;1.625GiB / 15.57GiB;10.44%;3.5GB / 2.68GB;155MB / 2.12GB
2026-09-04T16:31:48+00:00;tb-thingsboard-ce-1;15.97%;1.937GiB / 15.57GiB;12.44%;3.3GB / 4.82GB;74.2MB / 27MB
2026-09-04T16:31:48+00:00;tb-postgres-1;2.07%;3.001GiB / 15.57GiB;19.28%;1.22GB / 519MB;2.17GB / 11.4GB
2026-09-04T16:31:48+00:00;tb-kafka-1;6.16%;1.625GiB / 15.57GiB;10.44%;3.5GB / 2.68GB;155MB / 2.12GB
2026-09-04T16:32:00+00:00;tb-thingsboard-ce-1;16.46%;1.937GiB / 15.57GiB;12.44%;3.3GB / 4.82GB;74.2MB / 27MB
2026-09-04T16:32:00+00:00;tb-postgres-1;0.75%;3.001GiB / 15.57GiB;19.28%;1.22GB / 519MB;2.17GB / 11.4GB
2026-09-04T16:32:00+00:00;tb-kafka-1;7.40%;1.625GiB / 15.57GiB;10.44%;3.5GB / 2.68GB;155MB / 2.12GB
2026-09-04T16:32:12+00:00;tb-thingsboard-ce-1;15.13%;1.937GiB / 15.57GiB;12.44%;3.3GB / 4.82GB;74.2MB / 27MB
2026-09-04T16:32:12+00:00;tb-postgres-1;0.09%;3.001GiB / 15.57GiB;19.28%;1.22GB / 520MB;2.17GB / 11.4GB
2026-09-04T16:32:12+00:00;tb-kafka-1;5.92%;1.625GiB / 15.57GiB;10.44%;3.5GB / 2.68GB;155MB / 2.12GB
2026-09-04T16:32:24+00:00;tb-thingsboard-ce-1;22.76%;1.937GiB / 15.57GiB;12.44%;3.3GB / 4.82GB;74.2MB / 27MB
2026-09-04T16:32:24+00:00;tb-postgres-1;33.74%;3.002GiB / 15.57GiB;19.29%;1.22GB / 520MB;2.17GB / 11.4GB
2026-09-04T16:32:24+00:00;tb-kafka-1;5.68%;1.625GiB / 15.57GiB;10.44%;3.5GB / 2.68GB;155MB / 2.12GB
2026-09-04T16:32:37+00:00;tb-thingsboard-ce-1;15.68%;1.937GiB / 15.57GiB;12.44%;3.3GB / 4.83GB;74.2MB / 27MB
2026-09-04T16:32:37+00:00;tb-postgres-1;0.10%;3.002GiB / 15.57GiB;19.29%;1.22GB / 520MB;2.17GB / 11.4GB
2026-09-04T16:32:37+00:00;tb-kafka-1;6.31%;1.625GiB / 15.57GiB;10.44%;3.5GB / 2.68GB;155MB / 2.12GB
2026-09-04T16:32:49+00:00;tb-thingsboard-ce-1;15.40%;1.936GiB / 15.57GiB;12.44%;3.31GB / 4.83GB;74.2MB / 27MB
2026-09-04T16:32:49+00:00;tb-postgres-1;0.10%;3.002GiB / 15.57GiB;19.29%;1.22GB / 520MB;2.17GB / 11.4GB
2026-09-04T16:32:49+00:00;tb-kafka-1;5.63%;1.625GiB / 15.57GiB;10.44%;3.5GB / 2.68GB;155MB / 2.12GB
2026-09-04T16:33:01+00:00;tb-thingsboard-ce-1;18.91%;1.937GiB / 15.57GiB;12.44%;3.31GB / 4.83GB;74.2MB / 27MB
2026-09-04T16:33:01+00:00;tb-postgres-1;35.80%;3.004GiB / 15.57GiB;19.30%;1.22GB / 521MB;2.17GB / 11.4GB
2026-09-04T16:33:01+00:00;tb-kafka-1;7.05%;1.625GiB / 15.57GiB;10.44%;3.5GB / 2.68GB;155MB / 2.12GB
2026-09-04T16:33:13+00:00;tb-thingsboard-ce-1;15.19%;1.937GiB / 15.57GiB;12.44%;3.31GB / 4.83GB;74.2MB / 27.1MB
2026-09-04T16:33:13+00:00;tb-postgres-1;0.08%;3.004GiB / 15.57GiB;19.30%;1.22GB / 521MB;2.17GB / 11.4GB
2026-09-04T16:33:13+00:00;tb-kafka-1;6.90%;1.625GiB / 15.57GiB;10.44%;3.5GB / 2.68GB;155MB / 2.12GB
2026-09-04T16:33:25+00:00;tb-thingsboard-ce-1;22.47%;1.937GiB / 15.57GiB;12.44%;3.31GB / 4.83GB;74.2MB / 27.1MB
2026-09-04T16:33:25+00:00;tb-postgres-1;2.91%;3.005GiB / 15.57GiB;19.30%;1.22GB / 521MB;2.17GB / 11.4GB
2026-09-04T16:33:25+00:00;tb-kafka-1;7.22%;1.625GiB / 15.57GiB;10.44%;3.5GB / 2.68GB;155MB / 2.12GB
2026-09-04T16:33:37+00:00;tb-thingsboard-ce-1;15.33%;1.937GiB / 15.57GiB;12.44%;3.31GB / 4.83GB;74.2MB / 27.1MB
2026-09-04T16:33:37+00:00;tb-postgres-1;0.09%;3.005GiB / 15.57GiB;19.31%;1.22GB / 521MB;2.17GB / 11.4GB
2026-09-04T16:33:37+00:00;tb-kafka-1;6.28%;1.625GiB / 15.57GiB;10.44%;3.5GB / 2.69GB;155MB / 2.12GB
2026-09-04T16:33:49+00:00;tb-thingsboard-ce-1;24.98%;1.937GiB / 15.57GiB;12.44%;3.31GB / 4.83GB;74.2MB / 27.1MB
2026-09-04T16:33:49+00:00;tb-postgres-1;52.59%;3.006GiB / 15.57GiB;19.31%;1.22GB / 522MB;2.17GB / 11.4GB
2026-09-04T16:33:49+00:00;tb-kafka-1;13.60%;1.625GiB / 15.57GiB;10.44%;3.5GB / 2.69GB;155MB / 2.12GB
2026-09-04T16:34:02+00:00;tb-thingsboard-ce-1;19.05%;1.937GiB / 15.57GiB;12.44%;3.31GB / 4.83GB;74.2MB / 27.1MB
2026-09-04T16:34:02+00:00;tb-postgres-1;0.16%;3.006GiB / 15.57GiB;19.31%;1.22GB / 522MB;2.17GB / 11.4GB
2026-09-04T16:34:02+00:00;tb-kafka-1;7.63%;1.625GiB / 15.57GiB;10.44%;3.5GB / 2.69GB;155MB / 2.12GB
